notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
西安铁路公安局局机关、西安公安处2026年度民警健康体检项目竞争性磋商,竞争性磋商公告,正衡招字-[2026]-643号,2026年09月08日 16:24,陕西省,西安铁路公安局,西安市新城区西五路1号,张子奇 029-83190853,陕西正衡工程项目管理有限公司,西安市航天基地雁塔南路391号正衡金融广场A座18楼,安维霞、王俊杰、秦丹丹、史鉴澍 029-87373098,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287707.htm,2026-09-09 16:13:09,竞争性磋商,156.16,table,,,,,,,,,,,,
延边朝鲜族自治州消防救援支队延边州消防救援支队全媒体中心外包服务项目竞争性磋商,竞争性磋商公告,JLLT2026164,2026年09月08日 16:23,延边朝鲜族自治州,延边朝鲜族自治州消防救援支队,延吉市局子街1896号,刘磊  15843303333,吉林省朗图工程咨询有限公司,延吉市公园街延大学府广场一号楼二层2005号,张婧涵 0433-2333132,磋商文件.pdf,"[{""attach_name"": ""磋商文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=170F0B269028314CB3DE2284842951""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287711.htm,2026-09-09 16:13:09,竞争性磋商,43.6343,table,,,,,,,,,,,,
国家林业和草原局中南调查规划院体育馆屋面维修改造工程（第二次）竞争性磋商,竞争性磋商公告,04-13-04F-2026-D-F-E23837C01,2026年09月08日 16:22,长沙市,国家林业和草原局中南调查规划院,长沙市雨花区香樟东路143号,张家阳  0731-85679720,公诚管理咨询有限公司,湖南省长沙市开福区文创路260号创梦文化产业中心S3栋19楼,黄伟/18390833137 李赢/15770666272,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287703.htm,2026-09-09 16:13:09,竞争性磋商,26.7,table,,,,,,,,,,,,
海关归类风险分析大模型的训练策略论证服务项目竞争性磋商公告,竞争性磋商公告,YTSHHGC-260802,2026年09月08日 16:20,上海市,中华人民共和国上海海关,上海市浦东新区民生路1208号,邓老师 021-60153485,远眺（上海）招标服务有限公司,上海市静安区武宁南路488号22层2206室,俞中一 021-62371912,供应商购买标书登记表（新版）.doc,"[{""attach_name"": ""供应商购买标书登记表（新版）.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B2768859783385B770F8C18C4B6E00""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287637.htm,2026-09-09 16:13:09,竞争性磋商,29.0,table,,,,,,,,,,,,
海关税收征管高质量数据集制备服务项目竞争性磋商公告,竞争性磋商公告,YTSHHGC-260803,2026年09月08日 16:19,上海市,中华人民共和国上海海关,上海市浦东新区民生路1208号,邓老师 021-60153485,远眺（上海）招标服务有限公司,上海市静安区武宁南路488号22层2206室,俞中一 021-62371912,供应商购买标书登记表（新版）.doc,"[{""attach_name"": ""供应商购买标书登记表（新版）.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9BC69EE78987EF3626E9B21463B688""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287578.htm,2026-09-09 16:13:09,竞争性磋商,26.0,table,,,,,,,,,,,,
AI智能体在商品归类风险领域的构建和应用服务项目竞争性磋商公告,竞争性磋商公告,中利威-20260424,2026年09月08日 16:18,上海市,中华人民共和国上海海关,上海市浦东新区民生路1208号,邓老师、021-60153485,上海中利威项目管理有限公司,上海市静安区梅园路228号企业广场1910-1912室,潘英韬、王捷仪、汤娜 021-62062986,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287580.htm,2026-09-09 16:13:09,竞争性磋商,29.5,table,,,,,,,,,,,,
中国科学院广州能源研究所新能源器件循环利用能力提升项目施工总承包招标代理服务竞争性磋商,竞争性磋商公告,OITC-G260601983,2026年09月08日 16:17,广州市,中国科学院广州能源研究所,广州市天河区五山能源路2号,冯工、020-87013240,东方国际招标有限责任公司,北京市海淀区丹棱街1号互联网金融中心20层,迟兆洋、叶明、林杨婷、020-87001523、ytlin@oitc.com.cn、cjwang@oitc.com.cn,1983项目需求.docx,"[{""attach_name"": ""1983项目需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2F14D6E50F317108D13A564DA689D4""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287554.htm,2026-09-09 16:13:09,竞争性磋商,30.0,table,,,,,,,,,,,,
新乡县消防救援大队中央大道消防救援站装修项目二标段（二次）竞争性磋商,竞争性磋商公告,,2026年09月08日 16:15,新乡县,新乡县消防救援大队,新乡县小冀镇青龙路东段,姬忠伦15836007900,河南连昇建筑工程管理有限公司,河南省新乡市牧野区新中大道560号,孙艳13937348796,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287476.htm,2026-09-09 16:13:09,竞争性磋商,65.65523,table,,,,,,,,,,,,
国家林业和草原局中南调查规划院古树名木资源普查质量检查与统计汇总软件竞争性磋商,竞争性磋商公告,0623-2681N3601148,2026年09月08日 16:10,长沙市,国家林业和草原局中南调查规划院,长沙市雨花区香樟东路143号,"张家阳,0731-85679720",湖南省招标有限责任公司,长沙市湘府东路199号,"张妍、肖劲松,0731-84512644，邮箱：hnzb1@126.com",,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287373.htm,2026-09-09 16:13:09,竞争性磋商,47.97,table,,,,,,,,,,,,
国家林业和草原局中南调查规划院湖北省全域遥感正射影像（DOM）采集处理项目竞争性磋商,竞争性磋商公告,0623-2681N3601147,2026年09月08日 16:10,长沙市,国家林业和草原局中南调查规划院,长沙市雨花区香樟东路143号,张家阳，0731-85679720,湖南省招标有限责任公司,长沙市湘府东路199号,"张妍、肖劲松,0731-84512644，邮箱：hnzb1@126.com",,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287385.htm,2026-09-09 16:13:10,竞争性磋商,30.0,table,,,,,,,,,,,,
青海省消防救援总队2026年度指挥调度网采购项目（第三次）竞争性磋商公告,竞争性磋商公告,青海鼎誉竞磋,2026年09月08日 16:04,青海省,青海省消防救援总队,青海省西宁市城东区金桥路19号,0971-8818074、联系人：苏先生,青海鼎誉工程咨询有限公司,西宁市城北区海西路59号副1号43号楼59-375号（萨尔斯堡西区三期北门东侧）,0971-8241868、联系人：邓女士、苏女士,青海省消防救援总队2026年度指挥调度网采购项目-磋商文件（第三次）.docx,"[{""attach_name"": ""青海省消防救援总队2026年度指挥调度网采购项目-磋商文件（第三次）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=64BCBEA1E6B95A3CE7C93E62744974""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287238.htm,2026-09-09 16:13:10,竞争性磋商,134.5,table,,,,,,,,,,,,
烟台市消防救援支队大海阳路消防救援站功能完善项目（二次）竞争性磋商公告,竞争性磋商公告,SDAT-2026【SZ】-060,2026年09月08日 16:03,市辖区,烟台市消防救援支队,烟台市莱山区芙蓉路4号,李老师0535-2983928,山东翱特项目管理有限公司,烟台市莱山区观海路128号黄海国际A座2014室,胡祥利、蒋月梅0535-6221413,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287204.htm,2026-09-09 16:13:10,竞争性磋商,153.419855,table,,,,,,,,,,,,
清华大学地热水处理站生活热水换热系统改造竞争性磋商,竞争性磋商公告,清采招第20260428号,2026年09月08日 16:02,海淀区,清华大学,北京市海淀区清华园,010-62785760,华诚博远工程咨询有限公司,北京市丰台区吴家村路57号华诚博远设计产业园,周满堂、黄佳、王雪、李莉010-81123510、010-81123506,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287209.htm,2026-09-09 16:13:10,竞争性磋商,143.246006,table,,,,,,,,,,,,
江西省机电设备招标有限公司关于萍乡市消防救援支队真烟真火训练设施建设项目（项目编号：JXTC2026040579）竞争性磋商公告,竞争性磋商公告,JXTC2026040579,2026年09月08日 15:54,市辖区,萍乡市消防救援支队,萍乡市武功山中大道365号,黄先生 19807990181,江西省机电设备招标有限公司,江西省南昌市东湖区省政府大院北二路92号（咨询大厦）,桂颖  0791-86272683,采购需求.docx,"[{""attach_name"": ""采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3920EF5AF58C8605BCF3A2A58FE69C""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27287078.htm,2026-09-09 16:13:10,竞争性磋商,87.74,table,,,,,,,,,,,,
中国计量科学研究院2026年昌平院区节水与再生水综合利用改造项目竞争性磋商,竞争性磋商公告,0733-26184018,2026年09月08日 15:49,北京市,中国计量科学研究院,北京市朝阳区北三环东路18号,杨老师 010-64525659,中信国际招标有限公司,北京市朝阳区东三环中路59号楼京城机电大厦18层1801室,黄春雪、周志成、刘飞、刘岳、钱大鹏010-87945198转618  15010022194,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286938.htm,2026-09-09 16:13:10,竞争性磋商,55.0,table,,,,,,,,,,,,
大连海关技术中心苗圃主实验楼维修改造工程采购项目竞争性磋商采购公告,竞争性磋商公告,JHCG2026-0904,2026年09月08日 15:48,大连市,大连海关技术中心,大连市中山区长江东路60号,尹祺  0411-87954202,大连锦华项目管理有限公司,辽宁省大连市西岗区石葵路31号科技创新大厦801室,陈聪  孙波  任江雪  宫鹤 0411-88156193,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286936.htm,2026-09-09 16:13:10,竞争性磋商,91.54,table,,,,,,,,,,,,
丹巴县消防救援大队食堂食材采购及配送服务项目（第三次）竞争性磋商公告,竞争性磋商公告,SCLTZB2026-286-3号,2026年09月08日 15:40,丹巴县,丹巴县消防救援大队,丹巴县章谷镇边谷村一组59号,联 系 人：周老师   联系电话：0836-8989119,四川乐投招标代理有限公司,乐山市市中区嘉定中路570号19楼2、3、4、5号,联系人：周女士     联系电话：028-85226627（报名咨询）,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286775.htm,2026-09-09 16:13:10,竞争性磋商,70.0,table,,,,,,,,,,,,
中国中医科学院眼科医院公车维修保养定点服务采购项目竞争性磋商公告,竞争性磋商公告,0701-264010080089,2026年09月08日 15:27,北京市,中国中医科学院眼科医院,北京市石景山区鲁谷路33号,010-68661200,中技国际招标有限公司,北京市丰台区西营街1号院通用时代中心C座811,白梦阳、高竹君、刘璐 010-81168611/8076,采购需求.pdf,"[{""attach_name"": ""采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=79E68950316347CC7B28E758E30984""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286440.htm,2026-09-09 16:13:10,竞争性磋商,24.0,table,,,,,,,,,,,,
北京师范大学家属区西区监控系统升级改造项目竞争性磋商公告,竞争性磋商公告,BMCC-ZC26-1185,2026年09月08日 15:23,北京市,北京师范大学,北京市新街口外大街19号,滕老师、陈老师 zfcg@bnu.edu.cn,北京明德致信咨询有限公司,北京市海淀区学院路30号科大天工大厦B座17层1709室,张乐、马腾 、王希、孙恺宁、王蕾蕾、周洁琼，010－61192275（咨询采购文件相关事宜）、82370045（咨询报名、保证金等相关事宜）,1185-采购公告.docx,"[{""attach_name"": ""1185-采购公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7B8D920C5BE7F395CBA6CC9B6B08A7""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286381.htm,2026-09-09 16:13:10,竞争性磋商,70.0,table,,,,,,,,,,,,
海关总署税收征管局（上海）商品指标分析服务竞争性磋商公告,竞争性磋商公告,PCMET-2611YC0963,2026年09月08日 15:20,上海市,中华人民共和国上海海关,上海市浦东新区民生路1208号,曹老师 021-60153396,上海浦成机电设备招标有限公司,上海市浦东新区商城路618号良友大厦8楼,洪燕 021-50934537,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286360.htm,2026-09-09 16:13:10,竞争性磋商,27.0,table,,,,,,,,,,,,
宿迁市宿豫区消防救援大队营房改造工程竞争性磋商公告,竞争性磋商公告,JSJYC-2026-1029,2026年09月08日 15:20,宿豫区,宿迁市宿豫区消防救援大队,江苏省宿迁市宿豫区项王东路19号,王树广  18262916939,江苏金优程工程咨询有限公司,宿迁经济技术开发区希望城门面房3幢23002室,童莹   15751511276,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286358.htm,2026-09-09 16:13:10,竞争性磋商,31.754755,table,,,,,,,,,,,,
海关总署税收征管局（上海）数据预警分析服务竞争性磋商公告,竞争性磋商公告,PCMET-2611YC0964,2026年09月08日 15:19,上海市,中华人民共和国上海海关,上海市浦东新区民生路1208号,曹老师  021-60153396,上海浦成机电设备招标有限公司,上海市浦东新区商城路618号良友大厦8楼,洪燕 021-50934537,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286318.htm,2026-09-09 16:13:10,竞争性磋商,29.0,table,,,,,,,,,,,,
国家粮食和物资储备局新疆局九七六处某项目社稳报告编制服务竞争性磋商,竞争性磋商公告,ZYHC-2026-018,2026年09月08日 15:00,和静县,国家粮食和物资储备局新疆局九七六处,和静县,谭先生13991624781,新疆泽宇慧诚工程项目管理有限公司,库尔勒市豪景商务大厦1108室,付女士     联系电话：18196460602,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286090.htm,2026-09-09 16:13:10,竞争性磋商3.采购方式：竞争性磋商,18.0,table,,,,,,,,,,,,
中国环境科学研究院院区四号供暖锅炉更换改造项目竞争性磋商,竞争性磋商公告,GXCZ-C-261610037,2026年09月08日 14:59,朝阳区,中国环境科学研究院,北京市朝阳区安外北苑大羊坊8号,刘老师 010-84915221,国信招标集团股份有限公司,北京市海淀区首体南路22号国兴大厦11层,宋银萍、贾晓晨 18010493408、010-68964407,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286070.htm,2026-09-09 16:13:11,竞争性磋商,80.0,table,,,,,,,,,,,,
常州市消防救援支队延陵路综合楼装修二期设计项目（二次）竞争性磋商公告,竞争性磋商公告,筠诚采竞磋[2026]036号,2026年09月08日 14:56,市辖区,常州市消防救援支队,常州市天宁区飞龙中路9号,许先生0519-82015235,常州筠诚工程咨询有限公司,常州市钟楼区化龙巷1号恒利大厦C座四楼,叶女士18115062814,常州市消防救援支队延陵路综合楼装修二期设计项目（二次）-竞争性磋商公告.doc,"[{""attach_name"": ""常州市消防救援支队延陵路综合楼装修二期设计项目（二次）-竞争性磋商公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=86AE6ECA34DD3BB9C5FECC0BEDDE05""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27286055.htm,2026-09-09 16:13:11,竞争性磋商,20.0,table,,,,,,,,,,,,
建信发展-竞争性磋商-JXFZ2026-XM0604-厦门海关海峡两岸农产品技术中心-采购公告,竞争性磋商公告,JXFZ2026-XM0604,2026年09月08日 14:46,厦门市,厦门海关海峡两岸农产品技术中心,厦门市湖里区禾山街道墩岭路160-162号,王女士15160040700,建信发展（厦门）采购招标有限公司,厦门市思明区湖滨南路366号轻工大厦9层01单元之二,林欣13860496616,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285920.htm,2026-09-09 16:13:11,竞争性磋商,24.0,table,,,,,,,,,,,,
广东省农工商职业技术学校学校公共卫生间维修改造工程竞争性磋商公告,竞争性磋商公告,0692-2631ZJ045235,2026年09月08日 14:40,湛江农垦,广东省农工商职业技术学校,广东省湛江市麻章区湖光镇湖秀路2号,"肖惠伦,0759-2858377",广东省机电设备招标中心有限公司,广东省湛江市赤坎区体育北路15号湛江商务大厦11楼1105房,郑荟霜、凌浠，0759-2110700、0759-2324689,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285877.htm,2026-09-09 16:13:11,竞争性磋商,205.925892,table,,,,,,,,,,,,
丽江市消防救援支队公务用房改造项目竞争性磋商公告,竞争性磋商公告,YNZG2026-08-ZCCF004,2026年09月08日 14:38,丽江市,丽江市消防救援支队,丽江市玉龙纳西族自治县丽水路110号,刘浩0888-5330231,云南中亘工程项目管理有限公司,云南省昆明市盘龙区鑫益龙江雅苑6栋1单元1105室,李艳凤15288453949,丽江市消防救援支队公务用房改造项目竞争性磋商公告(1).pdf,"[{""attach_name"": ""丽江市消防救援支队公务用房改造项目竞争性磋商公告(1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=76F93101A45917F7905A5184470FBB""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285866.htm,2026-09-09 16:13:11,竞争性磋商,34.648959,table,,,,,,,,,,,,
中华骨髓库2026年度综合业务系统国密改造项目竞争性磋商公告,竞争性磋商公告,TC26040CH,2026年09月08日 14:19,北京市,中国造血干细胞捐献者资料库管理中心,北京市东城区干面胡同53号,黄老师   010-65592099,中招国际招标有限公司,北京市海淀区学院南路62号院中关村资本大厦,张百娇、赵曰贤、张 洁   010-62108084、61954124,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285652.htm,2026-09-09 16:13:11,竞争性磋商,180.0,table,,,,,,,,,,,,
青岛市黄岛区消防救援大队2026年微型消防站业务技能比武竞赛活动承办与宣传项目竞争性磋商,竞争性磋商公告,QDHS-2026-080项目编号：QDHS-2026-080,2026年09月08日 14:04,青岛市,青岛市黄岛区消防救援大队,青岛市黄岛区海王路899号,0532-81851378,青岛恒时项目咨询管理有限公司,山东省青岛市市南区团岛路2号831,于工15064881347,投标报名登记表-青岛市黄岛区消防救援大队2026年微型消防站业务技能比武竞赛活动承办与宣传项目.pdf,"[{""attach_name"": ""投标报名登记表-青岛市黄岛区消防救援大队2026年微型消防站业务技能比武竞赛活动承办与宣传项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4908445B1B91A7E5155A5DE7617AA8""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285559.htm,2026-09-09 16:13:11,竞争性磋商采购方式：竞争性磋商,16.574409,table,,,,,,,,,,,,
天津大学环境科学与工程学院基因测序仪采购项目（第二次）竞争性磋商公告,竞争性磋商公告,TDZC2026N0143,2026年09月08日 13:48,天津市,天津大学,天津市南开区卫津路92号,巩老师、蔡老师022-27407504（招标办）,北京泛华国金工程咨询有限公司,天津市西青区新科道与新津二支路交口新科园12号楼二楼,周烨、陈树锦、李曼、张强  022-23710307,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285488.htm,2026-09-09 16:13:11,竞争性磋商,136.0,table,,,,,,,,,,,,
中国科学院国家空间科学中心分布式存储服务器及计算服务器等设备采购项目竞争性磋商,竞争性磋商公告,OITC-G260661849,2026年09月08日 13:05,北京市,中国科学院国家空间科学中心,北京市怀柔区杨雁路京密北二街,王老师，010-62582861,东方国际招标有限责任公司,北京市海淀区丹棱街1号互联网金融中心20层,郭宇涵、王军、李雯、余睿； 010-68290599， 010-68290530,1849-.pdf,"[{""attach_name"": ""1849-.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C9391FDEC9B039A699726F8862A16A""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285366.htm,2026-09-09 16:13:11,竞争性磋商,160.0,table,,,,,,,,,,,,
六盘水市水城区消防救援大队2026年车辆维修保养服务采购项目竞争性磋商采购公告,竞争性磋商公告,RTH20260926,2026年09月08日 12:49,水城县,水城县消防救援大队,贵州省六盘水市水城区双水街道广场社区拥军路 2 号,蒋工 0858-8932119,贵州瑞泰鸿招标造价咨询有限公司,贵州省六盘水市钟山区凉都大道凉都里C7-2-10,罗青 15685865525,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285338.htm,2026-09-09 16:13:11,竞争性磋商,49.0,table,,,,,,,,,,,,
复兴区景廊路消防救援站10kV配电工程项目竞争性磋商,竞争性磋商公告,HBHY20260806,2026年09月08日 12:09,复兴区,邯郸市复兴区消防救援大队,邯郸市复兴区,赵广军 0310-5702710,宏岩工程项目管理（河北）有限公司,河北省邯郸市丛台区中华北大街378号华祥大厦607号,王青彬0310-5906169,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285151.htm,2026-09-09 16:13:11,竞争性磋商,65.95443,table,,,,,,,,,,,,
福鼎市消防救援大队食堂食材配送服务竞争性磋商公告,竞争性磋商公告,广招字【ND2026】031号,2026年09月08日 11:51,福鼎市,福鼎市消防救援大队,福建省福鼎市桐城街道滨海路225号,郑其康、15059275760,福建广福联工程管理有限公司,福鼎市万辉嘉园三栋一梯1401室,苏巧玲、0593-7566989、13313728965,磋商文件登记表.pdf,"[{""attach_name"": ""磋商文件登记表.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A517AECB4B169FCC49569D71FEEA4E""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27285012.htm,2026-09-09 16:13:11,竞争性磋商,111.93,table,,,,,,,,,,,,
衡水市消防救援支队消防车辆维修服务项目竞争性磋商公告,竞争性磋商公告,HBRH-2026-061,2026年09月08日 11:42,市辖区,衡水市消防救援支队,衡水市南环西路与前进大街交叉口东行 100 米路南,王贯宇 0318-5558632,河北润和工程项目管理有限公司,河北省衡水市桃城区育才街御景城6号楼1单元2501室,陈娜 0318-5209295,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284845.htm,2026-09-09 16:13:11,竞争性磋商,8.0,table,,,,,,,,,,,,
湖州长兴消防救援大队环太湖消防安全风险分析及重点领域整治措施项目竞争性磋商公告,竞争性磋商公告,湖消采-J2026029,2026年09月08日 11:24,湖州市,湖州市消防救援支队,浙江省湖州市吴兴区三环北路3588号,吕先生0572-2399373,浙江星兴工程咨询有限公司,湖州市吴兴区八里店镇星光商务广场11幢A座702室,范月华0572-2630018,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284644.htm,2026-09-09 16:13:12,竞争性磋商,40.0,table,,,,,,,,,,,,
中华人民共和国常平海关物业零星维修协议施工单位入库采购项目（二次采购）竞争性磋商公告,竞争性磋商公告,GDIT-2026145,2026年09月08日 11:19,东莞市,中华人民共和国常平海关,东莞市常平镇东征路98号常平海关,李先生、0769-22005830,广东洲际招标代理有限公司,东莞市南城区元美路2号财富广场B座13A层13A08室,邓艳军、郑新、娄建平、0769-23328188,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284581.htm,2026-09-09 16:13:12,竞争性磋商,90.0,table,,,,,,,,,,,,
中国科学院软件研究所中文AI算力服务器采购竞争性磋商,竞争性磋商公告,TC260R074,2026年09月08日 11:14,北京市,中国科学院软件研究所,北京市海淀区中关村南四街4号,刘老师，010-62661505,中招国际招标有限公司,北京市海淀区学院南路62号,李喆、卢飒010-62108194、8177,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284548.htm,2026-09-09 16:13:12,竞争性磋商,125.0,table,,,,,,,,,,,,
东海大队及下辖专职消防站营房零星维修招标竞争性磋商公告,竞争性磋商公告,JSHT-ZFCG-202608024,2026年09月08日 10:58,东海县,东海县消防救援大队,连云港市东海县富华西路59号,龚兴奇 15251262286,江苏恒特建设集团有限公司,连云港海州区朝阳东路32-7号金海财富中心A座5楼,王工 13186600467,竞争性磋商采购邀请公告.doc,"[{""attach_name"": ""竞争性磋商采购邀请公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E8E7107EBB1C3183B0E6D35EBC0D82""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284367.htm,2026-09-09 16:13:12,竞争性磋商,46.0,table,,,,,,,,,,,,
河北省唐山市迁安市消防救援大队迁阳路消防救援站改造升级工程（屋顶防水）竞争性磋商公告,竞争性磋商公告,HBLH-2026-028,2026年09月08日 10:53,迁安市,迁安市消防救援大队,迁安市东部工业园区建设路与聚鑫街交叉口北行300米,孙先生 15354451357,河北亮华工程项目管理有限公司,唐山市开平区东城景苑小区S108-7,李士林 18617893188/0315-3387105,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284305.htm,2026-09-09 16:13:12,竞争性磋商,61.692462,table,,,,,,,,,,,,
河北省唐山市迁安市消防救援大队迁阳路消防救援站改造升级工程（中央空调维修改造）竞争性磋商公告,竞争性磋商公告,HBLH-2026-033,2026年09月08日 10:52,迁安市,迁安市消防救援大队,迁安市东部工业园区建设路与聚鑫街交叉口北行300米,孙先生 15354451357,河北亮华工程项目管理有限公司,唐山市开平区东城景苑小区S108-7,李士林 18617893188/0315-3387105,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284307.htm,2026-09-09 16:13:12,竞争性磋商,82.922045,table,,,,,,,,,,,,
浙江大学西溪校区南大门至世纪之光区域景观改造工程竞争性磋商公告,竞争性磋商公告,0625-26216866,2026年09月08日 10:41,浙江省,浙江大学,杭州市西湖区余杭塘路866号,史老师 0571-88981195 采购部门邮箱：cgzx1@zju.edu.cn,浙江省国际技术设备招标有限公司,杭州市凤起路334号同方财富大厦14层,蔡勇强、赵佳璐、汪江洪 0571-85873738、85864735、85860242,"附件：招标（采购）文件获取登记表.doc,浙江大学西溪校区南大门至世纪之光区域景观改造工程采购文件-发布稿.pdf","[{""attach_name"": ""附件：招标（采购）文件获取登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=FA59AB67EC9362730A63F7C30CDE70""}, {""attach_name"": ""浙江大学西溪校区南大门至世纪之光区域景观改造工程采购文件-发布稿.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8446E8CFD0AADF37B2C3972717620B""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284191.htm,2026-09-09 16:13:12,竞争性磋商,160.0,table,,,,,,,,,,,,
中国人民银行韶关市分行办公楼5楼以上部分楼层电缆维修改造工程竞争性磋商公告,竞争性磋商公告,SGJX260831GC,2026年09月08日 10:40,韶关市,中国人民银行韶关市分行,广东省韶关市武江区惠民南路48号,宋小姐，0751-8621623,韶关市君信招标代理有限公司,韶关市浈江区金汇大道88号鑫金汇建材家居广场条铺二街2栋1楼125号,梁小姐，0751-8888552,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27284187.htm,2026-09-09 16:13:12,竞争性磋商,59.522446,table,,,,,,,,,,,,
淄博市周村区消防救援大队工会委员会工会会员福利以及各类活动奖品购置定点采购项目竞争性磋商公告,竞争性磋商公告,SHJYZB-0907,2026年09月08日 10:07,周村区,淄博市周村区消防救援大队,淄博市周村区周隆路5666号,谢先生0533-2827217,山东晟和嘉业项目管理有限公司,山东省济南市章丘区双山街道福康路665号院内合资办公楼206室,王艳13287079026,,,https://www.ccgp.gov.cn/cggg/zygg/jzxcs/./202609/t20260908_27283882.htm,2026-09-09 16:13:12,竞争性磋商,16.6,table,,,,,,,,,,,,
