notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
中华人民共和国福州机场出入境边防检查站单警装备等采购项目其他,流标公告,,2026年09月08日 11:46,长乐市,中华人民共和国福州机场出入境边防检查站,福州市长乐区漳港街道翔通一路7号福州机场边检站,林警官，15980125378,详见公告正文,详见公告正文,详见公告正文,（定稿）福州机场边检站单警装备等采购文件.doc,"[{""attach_name"": ""（定稿）福州机场边检站单警装备等采购文件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7A70DC3F621FDFD6E61E7A3B1C4D19""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27285204.htm,2026-09-09 16:10:52,,21.79,,,,,,,,,,,,,
四川大学望江校区颠覆性协同创新大楼项目施工过程审计咨询服务公开招标废标公告,流标公告,SCCX〔2026〕092号,2026年09月08日 11:35,四川省,四川大学,成都市武侯区一环路南一段24号,王老师028-85405542,四川辰希招标代理有限公司,成都市高新区府城大道西段399号天府新谷8栋1单元11楼1103号,林老师028-85960093,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284757.htm,2026-09-09 16:10:52,,,,递交投标文件的供应商不足法定数量。,,,,,,,,,,,
宁夏回族自治区消防救援总队2026年车辆装备集中采购项目（灭火救援类）采购需求调查公告,流标公告,,2026年09月08日 11:26,宁夏回族自治区,宁夏自治区消防救援总队,银川市兴庆区北京东路169号,王助理  0951-5057620,宁夏自治区消防救援总队,/,/,"附件2：填表须知.docx,附件1-2：宁夏回族自治区消防救援总队2026年车辆装备配备项目（灭火救援类）技术参数.docx,附件3：需求问卷调查表、需求调查明细表.docx,附件1-1：宁夏回族自治区消防救援总队2026年车辆装备配备项目（灭火救援类）分包表.xls","[{""attach_name"": ""附件2：填表须知.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D5278F5215D0F55B19895F8B54D499""}, {""attach_name"": ""附件1-2：宁夏回族自治区消防救援总队2026年车辆装备配备项目（灭火救援类）技术参数.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=20225E47360C9C58A1B0C32DA23247""}, {""attach_name"": ""附件3：需求问卷调查表、需求调查明细表.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=FAD2465E4F0023179C431AEF75B0A7""}, {""attach_name"": ""附件1-1：宁夏回族自治区消防救援总队2026年车辆装备配备项目（灭火救援类）分包表.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=91F4FD1427EC9128E17CF4A821062C""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284663.htm,2026-09-09 16:10:52,,0.0,,,,,,,,,,,,,
贵州总队贵阳市消防救援支队2026年度支队机关厨房设备采购项目比选公告,流标公告,,2026年09月08日 11:15,观山湖区,贵阳市消防救援支队,贵阳市观山湖区金朱东路158号,马助理      0851-87979059,贵州普瑞君德工程咨询有限公司,贵州省贵阳市观山湖区阳关大道麒龙商务港A地块第1幢18层3号,李丽君、彭洁、周犇 0851-84879717 18985053039,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284546.htm,2026-09-09 16:10:52,,46.483,,,,,,,,,,,,,
贵州总队贵阳市消防救援支队2026年度支队本级办公用品及耗材采购项目采购公告,流标公告,GZXYG-2026--G-3676,2026年09月08日 11:14,贵州省,贵阳市消防救援支队,贵州省贵阳市观山湖区金朱东路160号,马助理0851-87979059,贵州新阳光项目管理有限公司,贵州省贵阳市观山湖区诚信北路8号绿地联盛国际5号楼30层1号,梁秋霞、康宇昊迪、李圣倩0851-86790171（前台）/84398719/13765040645,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284543.htm,2026-09-09 16:10:52,比选采购,49.0,,,,,,,,,,,,,
中华人民共和国内蒙古出入境边防检查总站应急物资库改造工程项目公开商洽公告,流标公告,NMBJZZSQ-2026-010,2026年09月08日 11:02,赛罕区,中华人民共和国内蒙古出入境边防检查总站,呼和浩特市赛罕区阿拉坦大街59号,杨警官、0471-6514433-5930,内蒙古舒风工程咨询有限公司,呼和浩特市赛罕区学苑西街裕龙园电力小区4栋8层,邵蓓、0471-5215449,供应商信息表.pdf,"[{""attach_name"": ""供应商信息表.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C6516CB3BDA6CDD82D8CE09D9855C2""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284408.htm,2026-09-09 16:10:52,公开商洽（限额标准以下非政府采购项目,50.0,,,,,,,,,,,,,
上海市消防救援总队训练与战勤保障支队采购实战化培训耗材防盗门、锁芯第二次比选公告,流标公告,,2026年09月08日 11:00,上海市,上海市消防救援总队训练与战勤保障支队,上海市奉贤区奉城镇洪南路258号,傅老师，021-22139119,上海斐腾招标服务有限公司,徐汇区云锦路500号商场R座2楼,张老师，13585868364（FT188Z@163.com）,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284386.htm,2026-09-09 16:10:52,,25.0,,,,,,,,,,,,,
上海市消防救援总队训练与战勤保障支队采购实战化培训耗材A类火燃料第二次比选公告,流标公告,,2026年09月08日 11:00,上海市,上海市消防救援总队训练与战勤保障支队,上海市奉贤区奉城镇洪南路258号,傅老师，021-22139119,上海斐腾招标服务有限公司,徐汇区云锦路500号商场R座2楼,张老师，13585868364（FT188Z@163.com）,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284389.htm,2026-09-09 16:10:52,,25.0,,,,,,,,,,,,,
上海市消防救援总队训练与战勤保障支队采购通用生烟液第二次比选公告,流标公告,,2026年09月08日 10:59,上海市,上海市消防救援总队训练与战勤保障支队,上海市奉贤区奉城镇洪南路258号,傅老师，021-22139119,上海斐腾招标服务有限公司,徐汇区云锦路500号商场R座2楼,张老师，13585868364（FT188Z@163.com）,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284369.htm,2026-09-09 16:10:52,,20.0,,,,,,,,,,,,,
兰州大学后勤保障部各校区食堂后厨设备购置项目废标公告,流标公告,LZU-2026-124-HW-GK,2026年09月08日 10:29,甘肃省,兰州大学,甘肃省兰州市城关区天水南路222号,曹老师 刘老师0931-8912932 zbk@lzu.edu.cn,北京泛华国金工程咨询有限公司,兰州市城关区和平新村127号元富大厦16楼,李鑫 13609353810、1359687677@qq.com,"废标公告.pdf,兰州大学后勤保障部各校区食堂后厨设备购置项目-第1标段招标文件（PDF版）.pdf","[{""attach_name"": ""废标公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BD6BD72AFF33AF57BA744008D667ED""}, {""attach_name"": ""兰州大学后勤保障部各校区食堂后厨设备购置项目-第1标段招标文件（PDF版）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=83EBD9590491304ED297AA142B04B1""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284078.htm,2026-09-09 16:10:52,,,,本项目收到中标结果相关质疑，经组织专家复核，质疑事项成立，原中标结果无效。因本项目有效供应商不足三家，予以废标。,,,,,,,,,,,
北京市海淀区消防救援支队2026年度驾驶员培训项目（三次）废标公告,流标公告,ZTGH,2026年09月08日 10:27,北京市,北京市海淀区消防救援支队,北京市海淀区旱河路168号,刘老师，010-82556603,中土国华（北京）工程咨询有限公司,北京市朝阳区朝阳路69号财经中心1号楼2单元1001,王工、吴工010-59123864,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27284061.htm,2026-09-09 16:10:52,,,,到获取文件截止时间止，因本项目获取文件的参选单位不足三家，故本项目按废标处理。,,,,,,,,,,,
中国科学院广州生物医药与健康研究院面向透射电镜成像连续切片自动化收集系统采购项目单一来源采购公告,流标公告,,2026年09月08日 10:13,广州市,中国科学院广州生物医药与健康研究院,广州市黄埔区开源大道190号,020-32015326,东方国际招标有限责任公司,北京市海淀区丹棱街1号互联网金融中心20层,迟兆洋、叶明、林杨婷、王宸极、李飒 020-87001523、010-68290583/0589 mye@oitc.com.cn、ytlin@oitc.com.cn、sli@oitc.com.cn,2606项目需求.docx,"[{""attach_name"": ""2606项目需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=07E0120BDE2DDFE3C61CE620917604""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283918.htm,2026-09-09 16:10:52,,98.0,,,,,,,,,,,,,
2026年度特勤支队灭火救援装备采购项目采购需求公开征求意见公告,流标公告,,2026年09月08日 10:06,市辖区,江西省消防救援总队特勤支队,江西省南昌市红谷滩区绣园街166号,韩先生 0791-86627855,江西省机电设备招标有限公司,江西省南昌市东湖区省政府大院北二路92号（咨询大厦）,桂颖  0791-86272683,"附件2：采购需求修改建议书.docx,附件1：采购需求.rar","[{""attach_name"": ""附件2：采购需求修改建议书.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6AF217E5DABCA06AA0D9BC0FF0365C""}, {""attach_name"": ""附件1：采购需求.rar"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=47C6CCD2D4463AA710E76E185FCCD8""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283880.htm,2026-09-09 16:10:52,,0.0,,,,,,,,,,,,,
中国科学院遗传与发育生物学研究所双束电镜三维重构采集处理模块（碳气体注入系统及自动采集控制软件）采购项目流标公告,流标公告,OITC-G260662200,2026年09月08日 09:55,北京市,中国科学院遗传与发育生物学研究所,北京市朝阳区北辰西路1号院2号,商老师；010-64806630,东方国际招标有限责任公司,北京市海淀区丹棱街1号互联网金融中心20层,郭宇涵、王军、李雯、余睿； 010-68290599， 010-68290530,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283797.htm,2026-09-09 16:10:52,,,,本项目投标供应商不足3家，本项目流标。,,,,,,,,,,,
天台县消防救援大队（2026年度）食材配送服务采购项目流标公告,流标公告,ZJKJ-2026012号,2026年09月08日 09:44,天台县,天台县消防救援大队,浙江省台州市天台县天台山中路119号,夏女士、18958625329,浙江科佳工程咨询有限公司,台州市椒江区君悦大厦B幢19楼,周先生、19857627907,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283731.htm,2026-09-09 16:10:52,,,,本项目有效供应商不足三家，故废标。,,,,,,,,,,,
保定市消防救援支队公开遴选社会招标代理机构公告,流标公告,,2026年09月08日 09:42,竞秀区,保定市消防救援支队,河北省保定市竞秀区北二环5816号,王先生，0312-5925333,详见公告正文,详见公告正文,详见公告正文,附件1：招标代理机构遴选文件获取登记表.docx,"[{""attach_name"": ""附件1：招标代理机构遴选文件获取登记表.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4CCDD664EDF1E8960E9D1A58B4A0D6""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283718.htm,2026-09-09 16:10:53,,0.0,,,,,,,,,,,,,
南开大学智能光子研究院前沿交叉学科中心家具采购项目采购公告,流标公告,NK2026H071N。,2026年09月08日 09:08,天津市,南开大学,天津市南开区卫津路94号,于老师、牛老师 022-23501661,天津国际招标有限公司,天津市河西区卫津南路19号501室,郝蕊、孙小茜、卢佳胜、李佳璘、杨晓彤022-27235797,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283531.htm,2026-09-09 16:10:53,学校自行采购（招标-快速采购-电子标,86.989,,,,,,,,,,,,,
浙江大学硅-28同位素四氟化硅气体单一来源采购公告,流标公告,,2026年09月08日 08:59,杭州市,浙江大学,杭州市西湖区余杭塘路866号,zupc@zju.edu.cn,详见公告正文,详见公告正文,详见公告正文,20260908硅-28同位素四氟化硅气体.docx,"[{""attach_name"": ""20260908硅-28同位素四氟化硅气体.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1BCCFA44EA5C60A11673461C588515""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283624.htm,2026-09-09 16:10:53,,250.0,,,,,,,,,,,,,
剑阁县消防救援大队消防员单兵通讯设备采购需求调查及技术参数征集公告,流标公告,,2026年09月08日 08:46,剑阁县,剑阁县消防救援大队,四川省广元市剑阁县下寺镇翠云大道 191 号,马先生、198 8222 2119,四川德邦招投标代理有限公司,四川省广元市苍溪县东城向阳巷40号,王老师 13378171281,"附件2：征集参数清单.xlsx,附件3：征集参数清单.doc,附件4：历史成交信息.docx,附件1.docx","[{""attach_name"": ""附件2：征集参数清单.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B0BFD674426CD351E24798A6983BFA""}, {""attach_name"": ""附件3：征集参数清单.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=00A618CC3D4FC7B5C4F73DD95F4408""}, {""attach_name"": ""附件4：历史成交信息.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C69988B46CEB4614BD052B971E1FC3""}, {""attach_name"": ""附件1.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7017BE74A72BD46E46A1913362BC6E""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283455.htm,2026-09-09 16:10:53,,18.8,,,,,,,,,,,,,
中国疾病预防控制中心传染病预防控制所2026年内部控制信息管理系统运维服务采购其他,流标公告,,2026年09月08日 08:37,昌平区,中国疾病预防控制中心传染病预防控制所,北京市昌平区昌百路155号传染病所,王老师；010-58900715；wanghaitao@icdc.cn,详见公告正文,详见公告正文,详见公告正文,1采购文件-2026年内部控制信息管理系统运维服务.doc,"[{""attach_name"": ""1采购文件-2026年内部控制信息管理系统运维服务.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=09EF5FD1CF845C29DF6B8051213123""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283440.htm,2026-09-09 16:10:53,,10.0,,,,,,,,,,,,,
中国疾病预防控制中心传染病预防控制所全国病原病媒生物与宿主动物监测管理信息系统子系统国家致病菌识别网接口开发与系统升级项目其他,流标公告,,2026年09月08日 08:37,昌平区,中国疾病预防控制中心传染病预防控制所,北京市昌平区昌百路155号传染病所,王老师；010-58900715；wanghaitao@icdc.cn,详见公告正文,详见公告正文,详见公告正文,1采购文件-全国病原病媒生物与宿主动物监测管理信息系统子系统国家致病菌识别网接口开发与系统升级项目.doc,"[{""attach_name"": ""1采购文件-全国病原病媒生物与宿主动物监测管理信息系统子系统国家致病菌识别网接口开发与系统升级项目.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E1A14640A23949AD45F4630ED54F18""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260908_27283438.htm,2026-09-09 16:10:53,,18.0,,,,,,,,,,,,,
中国人民大学物理学院低维材料外延协同多维谱学系统采购项目04包、05包废标公告,流标公告,ZSLTC-2026-S113,2026年09月07日 21:41,北京市,中国人民大学,北京市海淀区中关村大街59号,党老师 010-62511204,中盛隆国际招标（北京）有限公司,北京市海淀区阜成路58号新洲商务大厦302室,魏菲、马春娟、孙源滨、李蕊、曹泽鹏、赵中阳、刘震、李红梅、李莉 010-88956517-207,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282806.htm,2026-09-09 16:10:53,,,,04包、05包至投标截止时间止递交投标文件的投标人不足三家，故04包、05包未予开标。,,,,,,,,,,,
中华人民共和国福州出入境边防检查站涉海管控及研判分析平台服务采购项目预公告,流标公告,FJLQ20260228福建立勤项目管理有限公司受中华人民共和国福州出入境边防检查站的委托，对中华人民共和国福州出入境边防检查站涉海管控及研判分析平台服务采购项目,2026年09月07日 21:02,福州市,中华人民共和国福州出入境边防检查站,福建省福州市鼓楼区北环西路68号,陈警官、0591-87086638,福建立勤项目管理有限公司,福州市鼓楼区工业路523号福大怡山文化创意园北区3号楼101,杨慧婷、徐朕、黄又霁、0591-88160295,中华人民共和国福州出入境边防检查站涉海管控及研判分析平台服务采购项目（竞争性磋商文件预公告版）.docx,"[{""attach_name"": ""中华人民共和国福州出入境边防检查站涉海管控及研判分析平台服务采购项目（竞争性磋商文件预公告版）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=05D3B50F573990926024FD7442E3C4""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282747.htm,2026-09-09 16:10:53,,60.0,,,,,,,,,,,,,
南宁市消防救援支队房屋安全鉴定项目比价公告,流标公告,NNXF-2026FWAQJD-001,2026年09月07日 19:52,青秀区,南宁市消防救援支队,广西壮族自治区南宁市青秀区佛子岭路2号,郑助理15278121008,详见公告正文,详见公告正文,详见公告正文,比选采购文件（南宁市消防救援支队江南大队工业园区站蓝特城市主战车压缩空气泡沫系统维修项目）.pdf,"[{""attach_name"": ""比选采购文件（南宁市消防救援支队江南大队工业园区站蓝特城市主战车压缩空气泡沫系统维修项目）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1D4E2F133ECCE0190F2B64125C114A""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282573.htm,2026-09-09 16:10:53,比选,17.163326,,,,,,,,,,,,,
暨南大学实验动物管理中心手套等采购项目（0877-26GZTP4XE0646）询比公告,流标公告,,2026年09月07日 19:34,广东省,暨南大学,广州市天河区黄埔大道西601号,顾老师020-85220458,广东广招国际招标有限公司,广州市越秀区东风东路745号东山紫园商务大厦2003单元,020-38931905、38931906、37816286转801（总机）,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282516.htm,2026-09-09 16:10:53,,43.7925,,,,,,,,,,,,,
山东省地震局山东省防震减灾科技园区沥青路面提升改造工程项目比选公告,流标公告,SHZB2026-768。,2026年09月07日 18:54,山东省,山东省地震局,济南市历城区港西路2066号,亓老师，0531-58622081,盛和招标代理有限公司,盛和招标代理有限公司(济南市历城区唐冶西路868号东8区企业公馆B1号楼),梁冰、毛允东、苏云龙、韩伟、侯美玲、孙伟、李秀艳0531-88260568、17866617312、17862114460,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282240.htm,2026-09-09 16:10:53,,93.83,,,,,,,,,,,,,
山东省地震局山东省防震减灾科技园区室外环境提升工程比选公告,流标公告,SHZB2026-769。,2026年09月07日 18:53,山东省,山东省地震局,济南市历城区港西路2066号,亓老师，0531-58622081,盛和招标代理有限公司,盛和招标代理有限公司(济南市历城区唐冶西路868号东8区企业公馆B1号楼),梁冰、毛允东、苏云龙、韩伟、侯美玲、孙伟、李秀艳0531-88260568、17866617312、17862114460,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282223.htm,2026-09-09 16:10:53,,95.16,,,,,,,,,,,,,
2026数字低空大会策划承办推广服务采购项目结果公示,流标公告,0722-26FE6337SZF-0,2026年09月07日 18:47,深圳市,zycgr21071303,深圳市南山区,联 系 人：彭老师 电    话：0755-85902154,中国远东国际招标有限公司,深圳市福田区上步南路1001号锦峰大厦24楼,联系人姓名：李工、叶工 电话：（洽购招标文件）0755-83629806/83629816/83629826 （其他咨询）0755-82078919、82077364 传真：0755-82077519 邮箱：info@zgyd11.com、dwq@zgyd11.com,2026数字低空大会策划承办推广服务采购项目结果公示.pdf,"[{""attach_name"": ""2026数字低空大会策划承办推广服务采购项目结果公示.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1D72269F6D94DFA129AA60C70FB999""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282184.htm,2026-09-09 16:10:53,,,,根据《中华人民共和国政府采购法》第三十六条规定：“在招标采购中，出现下列情形之一的，应予废标：（一）符合专业条件的供应商或者对招标文件作实质响应的供应商不足三家的；（二）出现影响采购公正的违法、违规行为的；（三）投标人的报价超过了采购预算，采购人不能支付的；（四）因重大变故，采购任务取消的。”根据《中华人民共和国政府采购法》第三十六条第（一）款的规定，本项目采购失败。,,,,,,,,,,,
舟山市消防救援支队无人机专业队设备购置项目需求调查更正公告,流标公告,,2026年09月07日 18:45,舟山市,舟山市消防救援支队,浙江省舟山市定海区临城街道海天大道560号,陈先生  15268014119,详见公告正文,详见公告正文,详见公告正文,"附件2：舟山市消防救援支队无人机专业队设备购置项目清单.xlsx,附件1：舟山市消防救援支队无人机专业队设备购置项目采购需求问卷调查表.xlsx","[{""attach_name"": ""附件2：舟山市消防救援支队无人机专业队设备购置项目清单.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C235FE75EB2DA8359EF5FC15146D68""}, {""attach_name"": ""附件1：舟山市消防救援支队无人机专业队设备购置项目采购需求问卷调查表.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8A72F996D4CA61B73FC2CA7503200B""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282172.htm,2026-09-09 16:10:53,,0.0,,,,,,,,,,,,,
炉管设备耗材、石英舟废标公告,流标公告,ZGGJ-BJ04-26081636/SiC2026032,2026年09月07日 18:32,北京市,zycgr22011902,/,杨老师 010-57305334,中工国际招标有限公司,北京市朝阳区慧忠路5号远大中心C座2层203,王宇婷、王欣、康进、张跃   010-82952950-814,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282076.htm,2026-09-09 16:10:53,,,,因通过资格性与符合性审查的有效供应商不足3家，本项目废标。,,,,,,,,,,,
2026年公安部道路交通安全研究中心算力集群设备采购项目废标公告,流标公告,,2026年09月07日 18:30,市辖区,公安部道路交通安全研究中心,北京市大兴区博兴二路5号院,郦老师 010-67825579,公安部警用装备采购中心,上海市闵行区浦江镇三达路299号,戚老师 021-3329-2999,JC-HG20260231+2026年公安部道路交通安全研究中心算力集群设备采购项目公开招标文件-202608141626505864-202609071406325132.docx,"[{""attach_name"": ""JC-HG20260231+2026年公安部道路交通安全研究中心算力集群设备采购项目公开招标文件-202608141626505864-202609071406325132.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5637b50e-4e55-4533-9307-e353b0""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282119.htm,2026-09-09 16:10:53,,,,,,,,,,,,,,,
柯坪县消防救援大队2026年伙食采购及配送项目废标公告,流标公告,XFJYZD-GK-2026-003,2026年09月07日 18:27,阿克苏地区,阿克苏地区消防救援支队,阿克苏市交通路 119 号,亚克甫 18899244578,新疆疆跃招标代理有限责任公司,新疆阿克苏地区阿克苏市兰干街道绿苑社区采荷路23号云山悦府小区12栋2-202号,刘润利  13369873111,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282017.htm,2026-09-09 16:10:54,,,,有效供应商不足三家,,,,,,,,,,,
泾源县消防救援大队白通路消防救援站训练场地建设项目废标公告,流标公告,HCZB-2026-,2026年09月07日 18:27,泾源县,泾源县消防救援大队,宁夏固原市泾源县滨河路,王骏卿0954-5011105,宁夏汇程项目管理有限公司,宁夏银川市金凤区鸿曦悦海湾C区1栋2层,开博辉、师晓荣0951-6150811、17395195455,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282016.htm,2026-09-09 16:10:54,,,,截止响应文件递交时间，递交响应文件的有效供应商不足三家，故本项目予以废标处理。,,,,,,,,,,,
中华人民共和国广西出入境边防检查总站崇左片区戍边公寓岩土工程详细勘察项目竞价采购公告,流标公告,,2026年09月07日 18:26,良庆区,中华人民共和国广西出入境边防检查总站,南宁市良庆区春华路1号,谢警官？  0771-3286583,详见公告正文,详见公告正文,详见公告正文,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282019.htm,2026-09-09 16:10:54,,29.4,,,,,,,,,,,,,
上海外国语大学大连西路550号10幢底层等区域招租项目（包件2：虹口区东体育会路100弄1号2012室招租）第四次招租公告,流标公告,SISU-GZZZ2603,2026年09月07日 18:07,上海市,上海外国语大学,中国上海市松江区文翔路1550号,国资处招标科 徐老师 李老师 021-67708016,上海中世建设咨询有限公司,上海市普陀区曹杨路528弄35号（中世办公楼）,赵贞、梅若荻 021-62441033、52555819,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281777.htm,2026-09-09 16:10:54,,0.0,,,,,,,,,,,,,
徐闻县消防救援大队2026年团体意外伤害保险服务采购项目采购需求调查（市场价格征集）公告其他,流标公告,,2026年09月07日 18:01,徐闻县,徐闻县消防救援大队,广东省湛江市徐闻县徐城街道爱民路211号,"胡先生，15521683116,1309129315@qq.com",详见公告正文,详见公告正文,详见公告正文,附件 1报价函.docx,"[{""attach_name"": ""附件 1报价函.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2BD17AABC0D62AA711C523595E5E05""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27282056.htm,2026-09-09 16:10:54,,0.0,,,,,,,,,,,,,
兰州大学学位点及导师监测管理服务平台采购项目校内磋商公告,流标公告,,2026年09月07日 17:54,甘肃省,兰州大学,甘肃省兰州市城关区天水南路222号,曹老师、刘老师 0931-8912932、zbk@lzu.edu.cn,北京泛华国金工程咨询有限公司,兰州市城关区和平新村127号元富大厦16楼,魏芸 李鑫 13609353810、1359687677@qq.com,"（磋商文件.终稿）兰州大学学位点及导师监测管理服务平台采购项目.pdf,供应商系统平台使用手册.pdf,投标客户端使用手册.pdf","[{""attach_name"": ""（磋商文件.终稿）兰州大学学位点及导师监测管理服务平台采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7A022000FCB529157C8B5C40D37AF0""}, {""attach_name"": ""供应商系统平台使用手册.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E5DDF46609C81AC3C96AF018AE1AC7""}, {""attach_name"": ""投标客户端使用手册.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BEA86EA3C0F14056C66F7274405D8B""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281579.htm,2026-09-09 16:10:54,,70.0,,,,,,,,,,,,,
中国科学院金属研究所微小焦点X射线源采购项目单一来源公告,流标公告,,2026年09月07日 17:54,沈阳市,中国科学院金属研究所,沈阳市沈河区文化路72号,"佟老师,024-23971066、rtong@imr.ac.cn",东方国际招标有限责任公司,北京市海淀区丹棱街1号互联网金融中心20层,余睿、王军、郭宇涵、李雯；010-68290563、010-68290508、010-68290501,,,https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281585.htm,2026-09-09 16:10:54,,145.0,,,,,,,,,,,,,
雷波县消防救援大队建立代理机构库其他,流标公告,,2026年09月07日 17:47,雷波县,雷波县消防救援大队,四川省凉山彝族自治州雷波县锦城镇18号公路,联 系 人：范老师    联系电话：0834-8822171,四川寰宇卫创招标代理有限公司,雷波县北环路92号三楼,联 系 人：蒋先生   联系电话：14780645206,雷波县消防救援大队建立代理机构库公告.doc,"[{""attach_name"": ""雷波县消防救援大队建立代理机构库公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7716A90E4CBCE9AFE7A88448908F21""}]",https://www.ccgp.gov.cn/cggg/zygg/qtgg/./202609/t20260907_27281410.htm,2026-09-09 16:10:54,,0.0,,,,,,,,,,,,,
