notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
中国疾病预防控制中心农村改水技术指导中心研究生宿舍（昌平教学区）服务承包项目竞争性谈判竞争性谈判公告,竞争性谈判公告,CDCGS-HQ202607,2026年08月31日 09:49,昌平区,中国疾病预防控制中心农村改水技术指导中心,北京市昌平区政府街13号,田向红  010-80117708,详见公告正文,详见公告正文,详见公告正文,中国疾病预防控制中心农村改水技术指导中心研究生宿舍（昌平教学区）服务承包项目竞争性谈判公告.docx,"[{""attach_name"": ""中国疾病预防控制中心农村改水技术指导中心研究生宿舍（昌平教学区）服务承包项目竞争性谈判公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A9A4455C310ED145BDC3FA2BDA7DE0""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260831_27232476.htm,2026-09-09 16:18:23,竞争性谈判,23.21,table,,,,,,,,,,,,
福建省漳州市芗城区消防救援大队2026年度零星修缮供应商采购项目竞争性谈判公告,竞争性谈判公告,建盛,2026年08月29日 11:27,芗城区,漳州市芗城区消防救援大队,漳州市芗城区惠民路8号,陈先生0596-2877512,时代建盛工程管理有限公司,福建省漳州市龙文区新浦东路22号明发商业广场20幢1101-1116室,小唐0596-2962965-801,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260829_27230177.htm,2026-09-09 16:18:23,竞争性谈判,30.0,table,,,,,,,,,,,,
张家界市消防救援支队工会武陵源大队工会小组森林公园站健身房综合项目竞争性谈判公告,竞争性谈判公告,TCZY-2026-ZJJ002,2026年08月28日 18:36,武陵源区,张家界市武陵源区消防救援大队,13974470119,王先生,天策致远工程咨询管理有限公司,张家界市永定区子午路金业大厦401室,杨经理,森林公园站健身房综合项目谈判公告.docx,"[{""attach_name"": ""森林公园站健身房综合项目谈判公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=86C3E3CD6AD8CA4717F47F16776863""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27228334.htm,2026-09-09 16:18:23,竞争性谈判,27.360263,table,,,,,,,,,,,,
高性能FPGA竞争性谈判公告,竞争性谈判公告,ZGGJ-BJ04-26081653/DZFZ009,2026年08月28日 18:02,北京市,zycgr22011902,/,杨老师 010-57305334,中工国际招标有限公司,北京市朝阳区慧忠路5号远大中心C座2层203,王宇婷、王欣、康进、张跃   010-82952950-814,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27227895.htm,2026-09-09 16:18:23,竞争性谈判,85.0,table,,,,,,,,,,,,
新疆分行高低压配电室消防系统改造项目竞争性谈判公告,竞争性谈判公告,XJYHZB2026-198,2026年08月28日 17:36,乌鲁木齐市,中国人民银行新疆维吾尔自治区分行,乌鲁木齐市天山区解放北路街道人民路395号,冉赤军 0991-2373268,新疆元泓工程项目管理咨询有限公司,乌鲁木齐经济技术开发区乌昌路九方财富广场A座5楼525室,孙江彦、高娟、王金花、文静、段春丽  17699056208,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27227376.htm,2026-09-09 16:18:23,竞争性谈判,19.5,table,,,,,,,,,,,,
中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务采购项目简易竞争性谈判公告,竞争性谈判公告,ZSBJ20260817,2026年08月28日 17:03,中山市,中华人民共和国中山出入境边防检查站,广东省中山市火炬开发区中山港大道108号,王佳  0760-85593838,详见公告正文,详见公告正文,详见公告正文,"（采购文件）中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务采购项目.doc,（合同模板）中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务采购项目.doc,（需求清单）中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务清单.docx","[{""attach_name"": ""（采购文件）中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务采购项目.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=ED790E7584CDC0EA6EF0793BC2CCA4""}, {""attach_name"": ""（合同模板）中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务采购项目.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BEA4C2213AB188A6C3B220462D391A""}, {""attach_name"": ""（需求清单）中华人民共和国中山出入境边防检查站2026年智能枪弹柜升级改造服务清单.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=259CDDD3863EE64E9992272CCA31AB""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27226422.htm,2026-09-09 16:18:23,竞争性谈判,4.4964,table,,,,,,,,,,,,
中国人民银行新疆维吾尔自治区分行消防系统气体钢瓶定期检验项目竞争性谈判公告,竞争性谈判公告,0724-2631XJ765425,2026年08月28日 16:58,新疆维吾尔自治区,中国人民银行新疆维吾尔自治区分行,乌鲁木齐市天山区人民路395号,冉赤军0991-2373268,国义招标股份有限公司,乌鲁木齐市水磨沟区红光山路888号绿城广场1B栋35楼3504室,钟晓涵、周鑫0991-4664267、13009638607,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27226284.htm,2026-09-09 16:18:23,竞争性谈判,24.62,table,,,,,,,,,,,,
甘肃省地震局庆阳华池南梁地震监测基准站建设设备采购及安装集成竞争性谈判公告,竞争性谈判公告,TC26930BB,2026年08月28日 15:17,甘肃省,甘肃省地震局,兰州市城关区东岗西路450号,马工 0931-8271088,中招国际招标有限公司甘肃分公司,甘肃省兰州市城关区天水北路222号第36层9-13室,朱蕾 19993076909,附件-技术要求.pdf,"[{""attach_name"": ""附件-技术要求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=237175E113B78E2078DE152E55F953""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27223796.htm,2026-09-09 16:18:23,竞争性谈判,24.1,table,,,,,,,,,,,,
中华人民共和国磨憨出入境边防检查站勐润通道边检执勤现场及查验设施设备升级改造项目（二次）竞争性谈判公告,竞争性谈判公告,TPZB-BN-2026-053,2026年08月28日 14:40,勐腊县,中华人民共和国磨憨出入境边防检查站,云南省西双版纳州勐腊县雨林大道34号,黄警官、0691-8127604,云南天平工程项目管理有限公司,景洪市曼弄枫曼城C1栋1单元5楼502室,李金妹、黄茜茜、黄艳、罗鸿翔0691-2741622,公告.doc,"[{""attach_name"": ""公告.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5329DC71B2C4AA69A79D99D0025459""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27223311.htm,2026-09-09 16:18:24,竞争性谈判,24.9,table,,,,,,,,,,,,
国家体育总局体育器材装备中心关于国家体育总局体操中心训练器材 竞争性谈判采购的竞争性谈判公告,竞争性谈判公告,,2026年08月28日 11:17,北京市,国家体育总局体操运动管理中心,北京市东城区体育馆路5号,010-87182758,国家体育总局体育器材装备中心,北京市东城区体育馆路3号620,010-87182635,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27222005.htm,2026-09-09 16:18:24,竞争性谈判,61.0,table,,,,,,,,,,,,
饶平县消防救援大队视频传输设备项目竞争性谈判公告,竞争性谈判公告,立信CZ2026032号,2026年08月28日 10:34,饶平县,饶平县消防救援大队,饶平县黄冈镇汕汾西路37号之一饶平县消防救援大队,0768-7810351,蚌埠市立信工程咨询有限公司,13828381727,庄素曼,附件一-饶平县消防救援大队视频传输设备项目.docx,"[{""attach_name"": ""附件一-饶平县消防救援大队视频传输设备项目.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=34DF9B9F2E7CC708DB1583D60A3FF4""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27221534.htm,2026-09-09 16:18:24,竞争性谈判,19.2,table,,,,,,,,,,,,
中华人民共和国皇岗出入境边防检查站金安花园部分宿舍用房修缮项目（二次招标）竞争性谈判公告,竞争性谈判公告,SZCGPC2026-0016,2026年08月28日 10:27,深圳市,中华人民共和国皇岗出入境边防检查站,广东省深圳市福田区福田南路4号,苏警官/0755-84498653,深圳市鹏承工程咨询有限公司,深圳市福田区皇都广场C座8楼,潘工、刘工/13418563949,投标报名登记表.doc,"[{""attach_name"": ""投标报名登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C0951DB730E0D8D49CCAFF2A80ECA6""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260828_27221456.htm,2026-09-09 16:18:24,竞争性谈判,26.729689,table,,,,,,,,,,,,
新疆分中心综合机房楼暖通维修改造项目竞争性谈判公告,竞争性谈判公告,/,2026年08月27日 19:12,新疆维吾尔自治区,国家计算机网络与信息安全管理中心新疆分中心,乌鲁木齐市天鹅湖路501号5楼,汪老师 0991-4680282,中招国际招标有限公司,乌鲁木齐市卫星路西黄山街南乌鲁木齐轨道交通产业总部基地B栋3楼,文宇琪  0991－3929888,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27219799.htm,2026-09-09 16:18:24,竞争性谈判,9.516,table,,,,,,,,,,,,
江西省永晋招标咨询有限公司关于赣州市气象局2026年中央自然灾害救灾项目（项目编号：JXYJ2026-GZ-J009）的竞争性谈判采购公告,竞争性谈判公告,JXYJ2026-GZ-J009,2026年08月27日 18:09,赣州市,江西省赣州市气象局,赣州市章贡区张家围路9号,曾先生0797-8123071,江西省永晋招标咨询有限公司,江西省赣州市赣州经济技术开发区迎宾大道1号“御景江山”小区2#写字楼二楼,熊蕾云、邱艳菲、郭玲、徐云海、0797-8213777,附件：供应商报名联系表.docx,"[{""attach_name"": ""附件：供应商报名联系表.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=988CBAC30B020FD04AB3364653B4B7""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27219162.htm,2026-09-09 16:18:24,竞争性谈判,40.0,table,,,,,,,,,,,,
广西瑞冠工程咨询有限公司关于三门海镇消防站办公生活设施设备采购项目（项目编号：HCXF2026-J1-035-GXRG）竞争性谈判公告,竞争性谈判公告,HCXF2026-J1-035-GXRG,2026年08月27日 17:44,市辖区,河池市消防救援支队,河池市金城江区西环路 401 号,韦助理    联系电话：0778-2111811,广西瑞冠工程咨询有限公司,河池市金城江区澳北路162号,联系人：魏清 联系电话：0778-2786596,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27218718.htm,2026-09-09 16:18:24,竞争性谈判,28.59058,table,,,,,,,,,,,,
四川省成都高新技术产业开发区消防救援大队“5分钟消防救援圈”街道社区消防站电路改造采购项目竞争性谈判公告,竞争性谈判公告,XYZXYC-20260116,2026年08月27日 17:01,成都市,成都高新技术产业开发区消防救援大队,成都市高新区天府三街1266号,陈老师028-85189141,四川鑫沅招标代理有限公司,成都市武侯区武科西一路65号B座201号,王女士028-87765239或87766602转8803,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27217584.htm,2026-09-09 16:18:24,竞争性谈判,81.315403,table,,,,,,,,,,,,
红河边境管理支队（红河州公安局边境管理支队）红河边境管理支队普角所营区变压器扩容及真空断路器维修工程（二次）竞争性谈判公告,竞争性谈判公告,YNSZ【招】GC26-105-1,2026年08月27日 16:57,蒙自市,红河边境管理支队（红河州公安局边境管理支队）,云南省红河州蒙自市天马路102号,张老师-0873-3865151,云南拾州项目管理有限公司,云南省红河州蒙自市上海路西城丽景25幢5号,段思亭-15911667402,"【定稿】谈判文件-红河边境管理支队普角所营区变压器扩容及真空断路器维修工程（二次）.doc,竞争性谈判公告.docx","[{""attach_name"": ""【定稿】谈判文件-红河边境管理支队普角所营区变压器扩容及真空断路器维修工程（二次）.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E2707F07D965DE1BE147FF93CE3DFB""}, {""attach_name"": ""竞争性谈判公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=905A57E48F333CAE839EE2A0A5C521""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27217490.htm,2026-09-09 16:18:24,竞争性谈判,13.956992,table,,,,,,,,,,,,
自然资源部第二海洋研究所船舶柴油机底座隔振器项目竞争性谈判公告（重新采购）,竞争性谈判公告,CTZB-2026080368,2026年08月27日 16:55,浙江省,自然资源部第二海洋研究所,杭州市保俶北路36号,于菁，0571-81963027,浙江省成套招标代理有限公司,杭州市文晖路42号现代置业大厦西楼18层1802室,邱能晖，0571-85830113,"采购需求--（重新采购）自然资源部第二海洋研究所船舶柴油机底座隔振器项目.pdf,附件--获取采购文件登记表（2）.xls","[{""attach_name"": ""采购需求--（重新采购）自然资源部第二海洋研究所船舶柴油机底座隔振器项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BEC41ED1598CFE283ED9C1B193D31F""}, {""attach_name"": ""附件--获取采购文件登记表（2）.xls"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5713E2172D47836D2E3F740250F9E6""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27217417.htm,2026-09-09 16:18:24,竞争性谈判,38.146,table,,,,,,,,,,,,
中国疾病预防控制中心职业卫生与中毒控制所低温高速离心机采购项目竞争性谈判公告,竞争性谈判公告,zw-jt-2026008,2026年08月27日 14:28,西城区,中国疾病预防控制中心职业卫生与中毒控制所,北京市西城区南纬路29号,张老师，010-83132098,详见公告正文,详见公告正文,详见公告正文,"zw-jt-2026008低温高速离心机项目采购文件260827.doc,zw-jt-2026008低温高速离心机项目采购文件260827.doc","[{""attach_name"": ""zw-jt-2026008低温高速离心机项目采购文件260827.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B99C8F3916373A80E75E2AA39A736E""}, {""attach_name"": ""zw-jt-2026008低温高速离心机项目采购文件260827.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3980AB365B03B8368024319CB0470F""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27214833.htm,2026-09-09 16:18:24,竞争性谈判,10.0,table,,,,,,,,,,,,
桑植县消防救援大队岗哨外包服务项目（第二次）竞争性谈判公告,竞争性谈判公告,ZYYC-ZJJZC[2026]03,2026年08月27日 11:58,桑植县,桑植县消防救援大队,湖南省张家界市桑植县澧源镇文明路101,陈先生19536194119,中盈永诚咨询集团有限公司,湖南省张家界市永定区大庸桥街道民惠家园二期对面(好地建安综合楼)202室,林女士15574927685,"谈判邀请公告（第二次）2603（发布版）.docx,采购需求.docx","[{""attach_name"": ""谈判邀请公告（第二次）2603（发布版）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4A7C6B5B2595BB79A0A91603AB2AC6""}, {""attach_name"": ""采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CE73B05E02F482D56C89A6DE20C399""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260827_27214267.htm,2026-09-09 16:18:25,竞争性谈判,21.643531,table,,,,,,,,,,,,
中华人民共和国新疆出入境边防检查总站繁育种犬及待训警犬采购项目竞争性谈判公告,竞争性谈判公告,hcxjczt-2026-547,2026年08月26日 17:10,新疆维吾尔自治区,中华人民共和国新疆出入境边防检查总站,新疆乌鲁木齐市天山区团结路1551号,王警官0991-8512158,华春建设工程项目管理有限责任公司,新疆乌鲁木齐市水磨沟区浙商大厦15楼1505室,孔伟国 0991-2629781、17590034636,第三章采购需求.docx,"[{""attach_name"": ""第三章采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=56A8EA4D227009C061EBE17802F8D0""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27209387.htm,2026-09-09 16:18:25,竞争性谈判,93.0,table,,,,,,,,,,,,
自然资源部第二海洋研究所北京先驱第7航次洞察系列技术服务保障任务竞争性谈判公告,竞争性谈判公告,0625-26312889,2026年08月26日 16:23,浙江省,自然资源部第二海洋研究所,浙江省杭州市保俶北路36号,于菁   0571-81963027,浙江省国际技术设备招标有限公司,杭州市凤起路334号同方财富大厦14层 邮政编码：310003,杨孟雅  0571-85864987,"北京先驱第7航次洞察系列技术服务保障任务采购需求.pdf,获取采购文件登记表.doc","[{""attach_name"": ""北京先驱第7航次洞察系列技术服务保障任务采购需求.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E7B63D5FD3148919799445D40F2654""}, {""attach_name"": ""获取采购文件登记表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8484242948A50636CF8E37931DC367""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27208224.htm,2026-09-09 16:18:25,竞争性谈判,80.0,table,,,,,,,,,,,,
江西省鼎跃招标咨询有限公司关于江西省消防救援总队训练和战勤保障支队鉴定站技能考场设施设备系统化升级改造项目（采购编号：JXDY2026-GC-J0022）第四次竞争性谈判公告,竞争性谈判公告,JXDY2026-GC-J0022,2026年08月26日 16:04,南昌县,江西省消防救援总队训练与战勤保障支队,南昌市南昌县银三角管委会溪山大道51号,刘先生18007000305,江西省鼎跃招标咨询有限公司,江西省南昌市红谷滩区嘉言路668号用友产业园二期1号科研楼BC区4楼,徐燕敏、刘霞、李扬、张慧琴、申宝祥 0791-87090903,"采购需求.docx,项目信息登记表.docx","[{""attach_name"": ""采购需求.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CF047619706D07BD487C0DC0E18482""}, {""attach_name"": ""项目信息登记表.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=FAA498FC1FEE24BC18D28CA811DD2F""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27207810.htm,2026-09-09 16:18:25,竞争性谈判,35.334353,table,,,,,,,,,,,,
福建经发-竞争性谈判-2026-JF111C1-厦门市消防救援支队（职业技能鉴定站）新增考务设备采购-采购公告,竞争性谈判公告,2026-JF111C1,2026年08月26日 15:23,厦门市,厦门市消防救援支队,福建省厦门市集美区杏林西路45-1号,虢工0592-3660260,福建经发招标代理有限公司,厦门市思明区湖滨南路359号海晟国际大厦24层2401室,林艳辉0592-5990056,购标流程表（报名表）.xlsx,"[{""attach_name"": ""购标流程表（报名表）.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=29B7E34744A9F6DA0B470F34E860FE""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27206976.htm,2026-09-09 16:18:25,竞争性谈判,35.0,table,,,,,,,,,,,,
江西明台项目咨询管理有限公司关于江西省地震局监测站点数据传输电路租赁服务项目3包（项目编号：JXMT20260819B-04）竞争性谈判采购公告,竞争性谈判公告,JXMT20260819B-04,2026年08月26日 15:06,南昌市,江西省地震局,南昌市昌东大道6929号,万先生 0791-88621955,江西明台项目咨询管理有限公司,江西省南昌市西湖区沿江南大道国金滨江云中心（朝阳中心）3116室,夏志勇、吴周艳、唐正、史济荣 0791-88228222/88228333,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27206755.htm,2026-09-09 16:18:25,竞争性谈判,17.568,table,,,,,,,,,,,,
江西明台项目咨询管理有限公司关于江西省地震局监测站点数据传输电路租赁服务项目2包（项目编号：JXMT20260819B-03）竞争性谈判采购公告,竞争性谈判公告,JXMT20260819B-03,2026年08月26日 15:06,南昌市,江西省地震局,南昌市昌东大道6929号,万先生 0791-88621955,江西明台项目咨询管理有限公司,江西省南昌市西湖区沿江南大道国金滨江云中心（朝阳中心）3116室,夏志勇、吴周艳、唐正、史济荣 0791-88228222/88228333,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27206752.htm,2026-09-09 16:18:25,竞争性谈判,22.572,table,,,,,,,,,,,,
江西明台项目咨询管理有限公司关于江西省地震局监测站点数据传输电路租赁服务项目1包（项目编号：JXMT20260819B-02）竞争性谈判采购公告,竞争性谈判公告,JXMT20260819B-02,2026年08月26日 15:06,南昌市,江西省地震局,南昌市昌东大道6929号,万先生 0791-88621955,江西明台项目咨询管理有限公司,江西省南昌市西湖区沿江南大道国金滨江云中心（朝阳中心）3116室,夏志勇、吴周艳、唐正、史济荣 0791-88228222/88228333,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27206754.htm,2026-09-09 16:18:25,竞争性谈判,42.492,table,,,,,,,,,,,,
中华人民共和国东营出入境边防检查站机关营区维修项目竞争性谈判公告,竞争性谈判公告,DYBJZ-20260826,2026年08月26日 13:53,市辖区,中华人民共和国东营出入境边防检查站,东营东城府前大街126号附近,王警官0546-8088020,海逸恒安项目管理有限公司,东营市红河路219号,赵先生0546-8329908,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27206151.htm,2026-09-09 16:18:25,竞争性谈判,20.533709,table,,,,,,,,,,,,
中华人民共和国甘肃出入境边防检查总站库室智能化升级改造项目竞争性谈判公告,竞争性谈判公告,MSZFCGZB2026094,2026年08月26日 13:35,兰州市,中华人民共和国甘肃出入境边防检查总站,甘肃省兰州市城关区嘉峪关东路577号,联 系 人：寇警官    电    话：0931-5157050,鸣森项目管理咨询有限公司,兰州市城关区天水北路280号枫叶国际9号楼B塔2单元13层,联 系 人：牛斌   电话： 13359319600,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27206063.htm,2026-09-09 16:18:26,竞争性谈判,128.0,table,,,,,,,,,,,,
全国海关信息中心2026年部分网络设备维保采购项目竞争性谈判公告,竞争性谈判公告,CMEETC-267FR331EE760,2026年08月26日 11:24,北京市,全国海关信息中心,北京市东城区金宝街63号710室,原野010-85193824,中国机电工程招标有限公司,北京市海淀区车公庄西路乙19号华通大厦B座南塔14层,李晓茹、李鹏飞、刘伟、张博88018616-8065、15931332841,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27205295.htm,2026-09-09 16:18:26,竞争性谈判,24.5,table,,,,,,,,,,,,
丹东边境管理支队警用装备（电磁网捕器）采购项目（第三次）竞争性谈判公告,竞争性谈判公告,LNGB2026034,2026年08月26日 10:59,沈河区,丹东边境管理支队,辽宁省丹东市振兴区中心北路1号,张警官，0415-4144699；支队纪检监督电话：0415-4144991转308 ；总站纪检监督电话：024-86501111转7203、7208,辽宁冠标项目管理有限公司,沈阳市沈河区先农坛路30-1号,孔祥楠024-31932999,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260826_27204978.htm,2026-09-09 16:18:26,竞争性谈判,35.0,table,,,,,,,,,,,,
中华人民共和国东兴出入境边防检查站机房动环监控系统采购项目竞争性谈判公告,竞争性谈判公告,FCG-DH2026-007,2026年08月25日 19:21,东兴市,中华人民共和国东兴出入境边防检查站,东兴市兴东路402号,郑警官  0770-2230566,广西达华工程造价咨询有限责任公司,广西防城港市北湖街路金石国际财富中心1302房,林桦   0770-2882618,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260825_27202911.htm,2026-09-09 16:18:26,竞争性谈判,12.775,table,,,,,,,,,,,,
丰泽区消防科普教育基地设备采购项目（二次采购）竞争性谈判公告,竞争性谈判公告,GW2026-SH464C,2026年08月25日 16:39,丰泽区,泉州市丰泽区消防救援大队,泉州市丰泽区附中路,黄女士  联系电话: 0595-22289513,厦门市公物采购招投标有限公司,福建省泉州经济技术开发区德泰路186号办公宿舍楼203,吴树炜、张长淮 18965651201 13305972737,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260825_27199983.htm,2026-09-09 16:18:26,竞争性谈判,76.19,table,,,,,,,,,,,,
中华人民共和国钦州出入境边防检查站2026年度营区零星维修服务采购项目（项目编号：CJNF2026380F）竞争性谈判公告,竞争性谈判公告,CJNF2026380F,2026年08月25日 12:34,钦北区,中华人民共和国钦州出入境边防检查站,钦州市钦南区蓬莱南大道101号,陈警官，0777-2392828转4558502,广西城建咨询设计有限公司,南宁市青秀区金湖路58号广西建设大厦三楼,梁宝月/苏龙葭；15977505290/19175895822,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260825_27197312.htm,2026-09-09 16:18:26,竞争性谈判,20.0,table,,,,,,,,,,,,
中南大学后勤保障部饮食服务中心一次性包装产品采购项目（第四次）竞争性谈判邀请公告,竞争性谈判公告,HZ20260202-0172,2026年08月25日 12:16,市辖区,中南大学,长沙市麓山南路932号，中南大学采购与招标管理中心,陈老师：0731-88836549,中技建设咨询有限公司,长沙市雨花区湘府中路117号高升金典商务楼12层,马丽、龚芮民、向丹丹、聂艳君：0731-84169659,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260825_27197231.htm,2026-09-09 16:18:26,竞争性谈判,120.0,table,,,,,,,,,,,,
国家体育总局射击射箭运动管理中心国产飞碟项目计分显示屏二次采购竞争性谈判公告,竞争性谈判公告,,2026年08月25日 11:36,北京市,国家体育总局射击射箭运动管理中心,北京市石景山区福田寺甲3号,010-88962650,国家体育总局体育器材装备中心,北京市东城区体育馆路3号,010-87182686,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260825_27196893.htm,2026-09-09 16:18:27,竞争性谈判,77.0,table,,,,,,,,,,,,
中华人民共和国腾冲出入境边防检查站向阳分站一楼库室改造采购项目（二次）竞争性谈判公告,竞争性谈判公告,CXZB2026-TP37-1,2026年08月25日 11:19,腾冲市,中华人民共和国腾冲出入境边防检查站,云南省保山市腾冲市腾越镇观音塘社区红星小区189号,李警官 0875-5131115,云南承鑫招标有限责任公司,腾冲市腾越镇观音塘社区花园小区100号,许萍萍  0875-5875666,中华人民共和国腾冲出入境边防检查站向阳分站一楼库室改造采购项目(二次）竞争性谈判公告.docx,"[{""attach_name"": ""中华人民共和国腾冲出入境边防检查站向阳分站一楼库室改造采购项目(二次）竞争性谈判公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AC991C1F7E09E31A419E8E00758B56""}]",https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260825_27196652.htm,2026-09-09 16:18:27,竞争性谈判,16.7087,table,,,,,,,,,,,,
华中科技大学海水泵精密零部件加工项目（第三次）竞争性谈判公告,竞争性谈判公告,HW20260264、HBT-105126066-264112,2026年08月25日 09:58,武汉市,华中科技大学,湖北省武汉市洪山区珞喻路1037号,李老师，电话：027-87540659，邮箱：hustcgzx@hust.edu.cn,湖北省招标股份有限公司,龙琳、阳世昌、周丹娜、肖书浩、程毅、方勇，电话：027-87273661，邮箱：31848804@qq.com,湖北省武汉市武昌区中北路108号兴业银行大厦五层,,,https://www.ccgp.gov.cn/cggg/zygg/jzxtpgg/./202608/t20260825_27195877.htm,2026-09-09 16:18:27,竞争性谈判,98.0,table,,,,,,,,,,,,
