notice_title,notice_type,project_code,publish_time,admin_region,buyer_name,buyer_address,buyer_contact,agent_name,agent_address,agent_contact,attach_file_names,attach_json,notice_url,crawl_time,purchase_method,budget,budget_source,terminate_reason,change_item,win_total_amount,judge_experts,agent_service_fee,win_supplier,proposed_supplier,single_source_reason,publicity_period,open_bid_time,contact_name,contact_tel
德州市消防救援支队信息化运维项目成交公告,成交公告,,2026年09月08日 14:51,市辖区,德州市消防救援支队,德州市经济开发区广川大道2000号,李先生  0534-8102035,山东金润建设咨询有限公司,德州市经济开发区长河大道1515号夏威夷综合楼19层,王经理    电话：13969268519,德州市消防救援支队信息化运维项目磋商文件.pdf,"[{""attach_name"": ""德州市消防救援支队信息化运维项目磋商文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=718CB56637E8327385F0E00251C7F8""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285984.htm,2026-09-09 16:23:58,,,,,,61.15,"五、李汉东、柴远斌、王盛彬（采购人代表）
采购小组成员评审结果：中国移动通信集团山东有限公司（90.28、89.28、90.78）、中国联合网络通信有限公司德州市分公司（82.50、83.50、85.00）、山东万博科技股份有限公司（70.76、75.76、75.76）、德州和珺信息科技有限公司（73.27、69.77、70.77）",0.915,中国移动通信集团山东有限公司,,,,,,
应急管理部消防救援局南京训练总队教研楼四楼教室课桌椅采购项目成交公告,成交公告,,2026年09月08日 14:46,江苏省,应急管理部消防救援局南京训练总队,南京市江宁区汤山街道古泉社区排山41号,王工，025-69573188,江苏苏豪创新科技集团高科有限公司,南京市雨花台区软件大道21号苏豪国际广场北园（原舜天集团）C栋612室,"李雪,李燕，025-52875928，52875952","分项报价表－江苏东港家具有限公司.pdf,中小企业声明函－江苏东港家具有限公司.pdf,（发售稿）355LLY 教研楼四楼教室课桌椅采购 比选文件 第二次.pdf","[{""attach_name"": ""分项报价表－江苏东港家具有限公司.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9210494AC6510B984C3A253422F661""}, {""attach_name"": ""中小企业声明函－江苏东港家具有限公司.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=623C1BD541A3D9EF57F4B311757185""}, {""attach_name"": ""（发售稿）355LLY 教研楼四楼教室课桌椅采购 比选文件 第二次.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D181735822CD21694660E2A18C8F56""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285940.htm,2026-09-09 16:23:58,,,,,,19.728,胡海宁、曾仁艳、于海（采购人代表）,0.3,江苏东港家具有限公司,,,,,,
云浮市消防救援支队本级饭堂2026—2027年度食材配送定点服务采购项目成交公告,成交公告,,2026年09月08日 14:41,云浮市,云浮市消防救援支队,云浮市云城区环市中路188号,潘先生、0766-8898016,广东亿弘工程管理有限公司,云浮市市区金山路130号第五层,陈先生、0766-7380339,中小企业声明函.pdf,"[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=96846DF05383547ED6788B33229E8E""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285890.htm,2026-09-09 16:23:58,,,,,,0.0,张祥磊、蓝丽敏、李锦枫,1.84558,云浮市食新鲜农副产品有限公司,,,,,,
药具管理中心2026年度信息系统等级保护测评及密码测评项目成交公告,成交公告,,2026年09月08日 14:38,北京市,国家卫生健康委药具管理中心,北京市海淀区皂君庙甲14号,李老师 010-62116622,中招国际招标有限公司,北京市海淀区学院南路62号，中关村资本大厦6层601C,曹宁、刘子清、冯佳义、李艳君、侯云燕 010-62108066、62108131、62108146、62108111,磋商文件 药具管理中心2026年度信息系统等级保护测评及密码测评项目 0824 发出.pdf,"[{""attach_name"": ""磋商文件 药具管理中心2026年度信息系统等级保护测评及密码测评项目 0824 发出.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CBB4A459C65B2A1C6A1A0A4FD9E7EF""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285873.htm,2026-09-09 16:23:58,,,,,,44.0,孙琳、徐旭东、张玉富,0.8,中科信息安全共性技术国家工程研究中心有限公司,,,,,,
绵阳市消防救援支队车辆维修保养服务项目成交公告,成交公告,,2026年09月08日 14:31,涪城区,绵阳市消防救援支队,绵阳市涪城区御营坝御安街3号,王老师       13890190882,四川座标工程项目管理有限公司,绵阳市涪城区御安街10号凯越诗蓝·御营广场2单元（B座）6楼1-11、31、32号）,曾女士      0816-2389539,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285765.htm,2026-09-09 16:23:58,,,,,,60.0,姜娅娅   侯川民    樊凯（采购人代表）,1.926,绵阳双丰金刚汽车销售服务有限公司,,,,,,
药具管理中心2026年度机房设备及运行系统维保项目成交公告,成交公告,,2026年09月08日 14:31,北京市,国家卫生健康委药具管理中心,北京市海淀区皂君庙甲14号,李老师 010-62116622,中招国际招标有限公司,北京市海淀区学院南路62号，中关村资本大厦6层601C,曹宁、刘子清、冯佳义、李艳君、侯云燕 010-62108066、62108131、62108146、62108111,"磋商文件（发布稿）-药具管理中心2026年度机房设备及运行系统维保项目 0824.pdf,中小企业声明.pdf","[{""attach_name"": ""磋商文件（发布稿）-药具管理中心2026年度机房设备及运行系统维保项目 0824.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=438B52FC1ED42EF91C07692E4BEB0E""}, {""attach_name"": ""中小企业声明.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BA4A66D4C2CD9F353AE9961661785D""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285763.htm,2026-09-09 16:23:59,,,,,,43.7358,冯海旗、贾国祥、吴爱中,0.8,北京正群欣世信息技术有限公司,,,,,,
四川省成都市崇州市消防救援大队2026年人员健康体检服务项目成交公告,成交公告,,2026年09月08日 14:30,崇州市,崇州市消防救援大队,成都市崇州市怀远街180号,17761274601,四川荣宜工程咨询有限公司,四川省成都市金牛区蜀西路48号西城国际1702号,028-61998082,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285767.htm,2026-09-09 16:23:59,,,,,,43.4796,华梅、谢益康、周莉（采购人）,0.5,成都锦江美年大健康维康体检门诊部有限公司,,,,,,
中南民族大学游泳馆改造工程锅炉设备采购项目三次成交结果公告,成交公告,,2026年09月08日 14:30,武汉市,中南民族大学,湖北省武汉市洪山区民族大道182号,张老师/027-67841949,湖北诚诺项目管理有限公司,武汉市洪山区欢乐大道9号正堂时代写字楼1007室,刘桢、胡芬、刘宁、周晓、刘倩、黄莉、027-88721008、17764009308,中小企业声明函.pdf,"[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D4A65D8AA2CAC7FEA70F9A9E398ACA""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285761.htm,2026-09-09 16:23:59,,,,,,58.36,别亚勇（组长）、胡继锋、容晓欢（采购人代表）,0.61278,重庆东洋锅炉有限公司,,,,,,
国家知识产权局商标局马德里商标国际注册翻译项目成交公告,成交公告,,2026年09月08日 14:26,北京市,国家知识产权局商标局,北京市西城区茶马南街1号中国商标大楼,高老师  010-63219373,中技国际招标有限公司,北京市丰台区西营街1号院通用时代中心C座9层,陈瑜 010-81168647/13911871664,"中小企业声明函.png,竞争性磋商文件-马德里商标国际注册翻译项目.pdf,推荐意见.pdf","[{""attach_name"": ""中小企业声明函.png"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=117D3E736B30AF5C6B3FE0F4A2A1EA""}, {""attach_name"": ""竞争性磋商文件-马德里商标国际注册翻译项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8D242EDC6215C5F4A4083C5525522D""}, {""attach_name"": ""推荐意见.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E1CA5FFBAC79A8406CD49BB22AF9DA""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285704.htm,2026-09-09 16:23:59,,,,,,120.45,王昕、周淑芬、刘沛,1.6636,中国专利信息中心,,,,,,
仪征市消防救援大队新城专职站正规化改造项目(二次)成交公告,成交公告,,2026年09月08日 14:18,仪征市,仪征市消防救援大队,仪征市沿山河东路9号,郑先生  15358568559,东方华星建设管理（江苏）有限公司,扬州市邗江中路371号沿街办公5楼,花建祥 0514-82885573,"采购文件-仪征市消防救援大队新城专职站正规化改造项目（二次）.docx,中小企业声明函.pdf","[{""attach_name"": ""采购文件-仪征市消防救援大队新城专职站正规化改造项目（二次）.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B7F749DDBD40B95EA68EFC7C077D46""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E488A6411E694136B005A8C251C1C7""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285650.htm,2026-09-09 16:23:59,,,,,,88.0,王林、马卫涛、赵辉、王力、张开智,0.352,江苏古宸建设有限公司,,,,,,
中国药科大学玄武门校区研究生大楼公共区域修缮项目成交公告,成交公告,,2026年09月08日 14:14,南京市,中国药科大学,南京市江宁区龙眠大道639号,李老师、赵老师，联系方式：025-86185029、025-86185387,江苏建威建设管理有限公司,南京市鼓楼区芦席营68号南汽大厦7楼,董阳、冯旭明，18914796223,"（发布稿）中国药科大学玄武门校区研究生大楼公共区域修缮项目竞争性磋商文件.pdf,附件一、中小企业声明函格式（南京隆鹰）.pdf","[{""attach_name"": ""（发布稿）中国药科大学玄武门校区研究生大楼公共区域修缮项目竞争性磋商文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4A2FCA972BFF529F911248FDFA91D4""}, {""attach_name"": ""附件一、中小企业声明函格式（南京隆鹰）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=D411655A3974985E5644E1004D4F54""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285616.htm,2026-09-09 16:23:59,,,,,,116.0,蔡旭艳、丁德广、孙伟伟（采购人代表）,0.4448,南京隆鹰装饰工程有限公司,,,,,,
宝山支队2026年度CAAC无人机驾驶员培训服务项目成交公告,成交公告,,2026年09月08日 14:10,上海市,宝山区消防救援支队,上海市宝山区蕰川路2119号,王老师 021-36558110-1329,上海中世建设咨询有限公司,上海市曹杨路528弄35号（中世办公楼）,邢楠、黄梦如、叶方圆 021-62441381,"成交公告.pdf,河南翔龙航空科技有限公司中小企业声明函.pdf,招案2026-2998， 宝山支队2026年度CAAC无人机驾驶员培训服务项目（竞争性磋商）定稿.pdf","[{""attach_name"": ""成交公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=07371E151093EEDFC484BC5773A02C""}, {""attach_name"": ""河南翔龙航空科技有限公司中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=FCB30BC978648B5DA30EE34DBABA61""}, {""attach_name"": ""招案2026-2998， 宝山支队2026年度CAAC无人机驾驶员培训服务项目（竞争性磋商）定稿.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E30B2ABBC330990ADBD35F5A746FE6""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285591.htm,2026-09-09 16:23:59,,,,,,7.35,陆贤华、邱永林、潘家珍,0.5,河南翔龙航空科技有限公司,,,,,,
中华人民共和国东疆出入境边防检查站办公业务用房租赁项目成交公告,成交公告,,2026年09月08日 14:07,滨海新区,中华人民共和国东疆出入境边防检查站,天津东疆综合保税区鄂尔多斯路599号B4座,陈琼琼    022-24739553,恒信项目管理（天津）有限公司,天津经济技术开发区南海路泰达新天地A2-401室,宋艳艳      022-83857788,"东疆边防检查站办公用房租赁评审报告.pdf,边检项目采购文件0903.pdf","[{""attach_name"": ""东疆边防检查站办公用房租赁评审报告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=A7895EA87F125D02D071985610B052""}, {""attach_name"": ""边检项目采购文件0903.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AD2F84D6BDD71BAB865225EACF40B7""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285574.htm,2026-09-09 16:23:59,,,,,,1077.3194,陈琼琼、王帅、宋冬菊、李硕博、陈欣,2.0,天津鼎诚置业有限公司,,,,,,
江西中廷项目管理有限公司关于南昌铁路公安局赣州公安处的赣州铁路公安处勘查检验装备（项目编号：JXZT2026-GZ-TG001-2）公开招标的中标结果公告,成交公告,,2026年09月08日 13:07,赣州市,南昌铁路公安局赣州公安处,赣州市章贡区沙河镇五洲大道6号,石先生19079953831,江西中廷项目管理有限公司,赣州市章贡区华润大厦B座1102室,温家睿15507082996,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285374.htm,2026-09-09 16:23:59,,,,,,39.98,蔡定建、陈庆信、黄名灯、许资亮、李栋,0.75,江西弘方安防科技有限公司,,,,,,
国家粮食和物资储备局河北局机关服务中心2026年食堂外包采购项目成交公告,成交公告,,2026年09月08日 12:26,石家庄市,国家粮食和物资储备局河北局机关服务中心,河北省石家庄市裕华区槐安东路163号,宋君慧  0311-89251539,大宇项目管理有限公司,河北省石家庄市桥西区自强路35号庄家金融大厦29层,贾艺博 0311-86893995,承诺函(1).pdf,"[{""attach_name"": ""承诺函(1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=FA8C13B4D78842DBD7C0DA118685EF""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285243.htm,2026-09-09 16:23:59,,,,,,71.748,田彩娟、任尚萍（磋商小组组长）、赵永刚,0.3229,中裕餐饮管理有限公司,,,,,,
国家统计局山东调查总队财务改革工作服务项目成交公告,成交公告,,2026年09月08日 12:23,山东省,国家统计局山东调查总队,济南市经四路158号,李老师、0531-51751928,山东安康建设项目管理有限公司,济南市经十路17175号,唐新华、高欠、李文玉、栾欣彦、魏艳玲、王娜  0531-88909828,发布稿  国家统计局山东调查总队财务改革工作服务项目竞争性磋商文件.pdf,"[{""attach_name"": ""发布稿  国家统计局山东调查总队财务改革工作服务项目竞争性磋商文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DAEBD0E7B6C621BC8E7E7D832891D6""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285227.htm,2026-09-09 16:23:59,,,,,,85.86,李立先、丁战营、杨丽丽,1.03032,山东中明会计师事务所有限公司,,,,,,
浦东新区消防救援支队2026年指战员疗养项目成交公告,成交公告,,2026年09月08日 12:03,上海市,浦东新区消防救援支队,浦东新区杜鹃路260号,王老师021-20272287,上海财瑞建设管理有限公司,上海市延安西路1319号15楼,王瑢、孙瑞声15001951689、18964609709,"招2026-2292_采购文件.doc,中小企业声明函.pdf","[{""attach_name"": ""招2026-2292_采购文件.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=60ED157EEF05D107D57500B7E433EE""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=457CFEFF2BBC100DDF7897AEB3454F""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285113.htm,2026-09-09 16:23:59,,,,,,60.0,王伟春、卜丽华、戴峻峰,0.72,上海中国青年旅行社有限公司,,,,,,
中华人民共和国北海出入境边防检查站2026年单警装备采购项目成交公告,成交公告,,2026年09月08日 11:59,海城区,中华人民共和国北海出入境边防检查站,广西北海市海城区北部湾西路60号，北海出入境边防检查站,韦警官，0779-3902868,详见公告正文,详见公告正文,详见公告正文,中华人民共和国北海出入境边防检查站2026年单警装备采购项目竞价文件.xlsx,"[{""attach_name"": ""中华人民共和国北海出入境边防检查站2026年单警装备采购项目竞价文件.xlsx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8DBB11113D4F6EC52F1EB258807547""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27285083.htm,2026-09-09 16:23:59,,,,,,4.5575,韦志斌 叶文雯 秦晋圆,0.0,江苏神盾警用装备制造有限公司,,,,,,
海兴县消防救援大队2026年消防救援人员伙食食材配送服务采购项目成交公告,成交公告,,2026年09月08日 11:43,海兴县,海兴县消防救援大队,海兴县,石阳0317-5544119,锐驰项目管理有限公司,河北省石家庄市桥西区新石南路2号艾朗国际6层,杨建宏0311-66698949,"中小企业声明函.jpg,（最终9.7）海兴县消防救援大队2026年消防救援人员伙食食材配送服务采购项目.doc","[{""attach_name"": ""中小企业声明函.jpg"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=ADBA9F734DD635A77DA08A78ED7355""}, {""attach_name"": ""（最终9.7）海兴县消防救援大队2026年消防救援人员伙食食材配送服务采购项目.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2A07AE5EEA3D4FC94C422A15E21989""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284841.htm,2026-09-09 16:24:00,,,,,,0.0,付晓阳（采购人代表）、王淑贞、刘金亮（组长）,1.0,海兴县然然商贸有限公司,,,,,,
武乡县消防救援大队营房修缮工程成交公告,成交公告,,2026年09月08日 11:29,武乡县,武乡县消防救援大队,山西省长治市武乡县丰州镇下城村,李先生、13028070368,山西柯睿建设项目管理有限公司,山西省长治市潞州区潞阳门中路都市名门写字楼二楼209号,武女士、13935505110,"中小企业声明函.pdf,武乡县消防救援大队营房修缮工程竞争性磋商.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=30BEA48E95349B8BA0F422CDB8E5D6""}, {""attach_name"": ""武乡县消防救援大队营房修缮工程竞争性磋商.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=95EBC81CA573A2BEB2615111321118""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284687.htm,2026-09-09 16:24:00,,,,,,45.8,赖宇宁、赵志良、李优（采购人代表）,0.4122,山西维盛建设工程有限公司,,,,,,
国际关系学院燃气低氮冷凝真空锅炉采购安装项目成交公告,成交公告,,2026年09月08日 11:24,海淀区,国际关系学院,北京市海淀区坡上村12号,王老师010-62861619,中招国际招标有限公司,北京市海淀区学院南路62号中关村资本大厦906A,王鹏、张靖、武靖、彭小娟、王波、胡亚平010-61954132,"国际关系学院燃气低氮冷凝真空锅炉采购安装项目-竞争性磋商文件-发出版.pdf,国产标准声明函.pdf,中小企业声明函.pdf","[{""attach_name"": ""国际关系学院燃气低氮冷凝真空锅炉采购安装项目-竞争性磋商文件-发出版.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=EC990AB1F419BC4A24BAA238110232""}, {""attach_name"": ""国产标准声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AF9919E746DC53EE430AB8787A3950""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1E40E9018FDD994B3A5F7F5EC58FF0""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284642.htm,2026-09-09 16:24:00,,,,,,65.6,王涛、刘凤鸣、孙明利,0.8,北京建业创源设备安装工程有限公司,,,,,,
江苏省通信管理局2026年省级DDoS攻击协同防御能力提升服务成交公告,成交公告,,2026年09月08日 11:18,南京市,江苏省通信管理局,南京市鼓楼区中山北路301号,盛老师 025-63090235,中邮通建设咨询有限公司,南京市鼓楼区南祖师庵7号,厉工 18066053377,2026年省级DDoS攻击协同防御能力提升服务采购文件.rar,"[{""attach_name"": ""2026年省级DDoS攻击协同防御能力提升服务采购文件.rar"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BDBEA5B8B01B0172BFBB0DC6414B66""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284579.htm,2026-09-09 16:24:00,,,,,,47.2,李元康、张驰、朱国锋,0.708,江苏全博信息科技有限公司,,,,,,
北京市顺义区消防救援支队关于开展消防站中央空调及分体式空调维修保养工作项目成交公告,成交公告,,2026年09月08日 11:14,顺义区,顺义区消防救援支队,顺义区通顺路38号,赵辉，010-80485119,北京永洲招标有限公司,北京市顺义区太平村村民委员会东南60米（北京永洲招标有限公司院内）,李丽娜、郝铂涛，010-65665029,"比选文件+北京市顺义区消防救援支队关于开展消防站中央空调及分体式空调维修保养工作项目8.28.pdf,招标代理收费标准（服务）.pdf,山东宇兴建设有限公司中小企业声明函.pdf","[{""attach_name"": ""比选文件+北京市顺义区消防救援支队关于开展消防站中央空调及分体式空调维修保养工作项目8.28.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=450B72C4CF295AFA1985BC937EE6BB""}, {""attach_name"": ""招标代理收费标准（服务）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6152F3281849B6F56D1CD59FAE87DF""}, {""attach_name"": ""山东宇兴建设有限公司中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=98AF0DC7ED9BB9979C72CDB64C2458""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284541.htm,2026-09-09 16:24:00,,,,,,27.4324,刘元光、鲍凤英、赵雪艳,0.411486,山东宇兴建设有限公司,,,,,,
宁夏空管分局2026年房屋维修改造项目成交公告,成交公告,,2026年09月08日 11:13,银川市,中国民用航空西北地区空中交通管理局宁夏分局,宁夏银川市枕水巷169号民航宁夏空管分局,刘主任  0951-6911026,宁夏骋翔招标代理有限公司,银川市虹桥南街西侧天源财汇中心A座1801室,仇学刚、马小龙、牛湘厢、徐伟  0951-5699246,中小企业声明函.pdf,"[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C8EEDBF1EE7D4066FE66EA1A5B1735""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284519.htm,2026-09-09 16:24:00,,,,,,51.852015,赵惠明（组长）、顾静、陈强（采购人代表）,0.7259,宁夏中奕建设工程有限公司,,,,,,
国家体育总局冬季运动管理中心单板滑雪大跳台和坡面障碍技巧队医疗康复服务成交公告,成交公告,,2026年09月08日 10:51,海淀区,国家体育总局冬季运动管理中心,北京市海淀区中关村南大街 56 号,薛宇，13901259046,中咨工程有限公司,北京市西城区车公庄大街丁21号首创新大都8-9号楼,李昕濛，010-62968308,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284294.htm,2026-09-09 16:24:00,,,,,,60.0,刘宇静、郑阳、谷天语（采购人代表）,0.9,四川省骨科医院,,,,,,
暨南大学珠海校区教职工体检服务采购项目询比成交结果公告,成交公告,,2026年09月08日 10:46,珠海市,暨南大学,广州市黄埔大道西601号,涂老师，020-85220066,大航海（广东）项目咨询有限公司,珠海市香洲区泉福商业大厦19层1901,邓俊轩，0756-2882702,,,https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284246.htm,2026-09-09 16:24:00,,,,,,69.326321,万恒、朱建红、廖智华,1.039894,珠海市人民医院,,,,,,
香河县消防救援大队建设和改造营门、岗哨、楼内大厅项目成交公告,成交公告,,2026年09月08日 10:41,香河县,廊坊市香河县消防救援大队,廊坊市香河县秀水街亚太城西侧,张彪  0316-5184305,华春建设工程项目管理有限责任公司,廊坊市广阳区格林商务中心777室,王工  0316-5905565,磋商文件-北三县指挥中心营房改造(2).pdf,"[{""attach_name"": ""磋商文件-北三县指挥中心营房改造(2).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=AF5EF1CD0EC9DD61C2D856461B5387""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284189.htm,2026-09-09 16:24:00,,,,,,53.8078,刘妍（组长）、杨增平、梁国荣,0.55,文安县腾誉建筑工程有限公司,,,,,,
天津西青海关2026—2027年度食堂食材配送服务项目（项目编号：BH-TJHG2026851）成交公告,成交公告,,2026年09月08日 10:33,天津市,中华人民共和国天津海关后勤管理中心,天津市河东区六纬路2号,卢立强022-84201020,天津博汇招标有限公司,天津市和平区睦南道109号,杨慧杰、刘芯彤、董婉茹、霍金丽022-23319722，邮箱：xiangmubu@bohuizhaobiao.com,"中小企业声明函.png,BH-TJHG2026851磋商文件西青海关食材配送服务.pdf","[{""attach_name"": ""中小企业声明函.png"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E07E4389F6BFD893B50885E55F8CEF""}, {""attach_name"": ""BH-TJHG2026851磋商文件西青海关食材配送服务.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C31BFC86EB42E8E01FF133B3111FD3""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284110.htm,2026-09-09 16:24:00,,,,,,50.0,郝锦程（采购人代表）、王敏、刘颖虹。,0.75,天津好乐唯商贸有限公司,,,,,,
中国测绘科学研究院房山人卫站屋面防水整修工程成交公告,成交公告,,2026年09月08日 10:25,北京市,中国测绘科学研究院,北京市海淀区莲花池西路28号,项老师，13661195919,北京海泽日升科技有限公司,北京市海淀区中关村南大街2号数码大厦B座1905B,王艳蕊、白东然、曹紫轩、曹二秀 010-88552490,"2-比选文件-装修改造工程8-24（发售稿）.pdf,中小企业声明函.jpg","[{""attach_name"": ""2-比选文件-装修改造工程8-24（发售稿）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8E08F3FD2D41C9B2C4323EF5E3BD51""}, {""attach_name"": ""中小企业声明函.jpg"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BD4C878780ADC2270D2ADD105E42CC""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284036.htm,2026-09-09 16:24:00,,,,,,30.15562,丁卫国、孙慧俐,0.5,北京锦锋建设工程有限公司,,,,,,
北京交通大学校园基础设施及校舍安全改造(综合管线改造)项目全过程跟踪审计服务成交公告,成交公告,,2026年09月08日 10:22,北京市,北京交通大学,北京市海淀区上园村3号,曹老师，任老师，010-51683479,中盛隆国际招标（北京）有限公司,北京市海淀区阜成路58号新洲商务大厦302室,李蕊、孙源滨、曹泽鹏、魏菲、马春娟、赵中阳、刘震、李红梅、李莉、010-88956517-214,"（发售稿）（新）竞争性磋商-北京交通大学校园基础设施及校舍安全改造(综合管线改造)项目.pdf,中小企业声明函.pdf","[{""attach_name"": ""（发售稿）（新）竞争性磋商-北京交通大学校园基础设施及校舍安全改造(综合管线改造)项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=718804FE849E232835B7CD919A266F""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2D0E069BDFA885866EA1E2657C16F1""}]",https://www.ccgp.gov.cn/cggg/zygg/cjgg/./202609/t20260908_27284001.htm,2026-09-09 16:24:00,,,,,,0.0,沐阿华、王一平、陈秀丽,0.72,北京国贸精诚工程管理有限公司供应商名称：北京国贸精诚工程管理有限公司,,,,,,
