admin_region,agent_address,agent_contact,agent_name,agent_service_fee,attach_file_names,attach_json,budget,budget_source,buyer_address,buyer_contact,buyer_name,change_item,contact_name,contact_tel,crawl_time,judge_experts,notice_title,notice_type,notice_url,open_bid_time,project_code,proposed_supplier,publicity_period,publish_time,purchase_method,single_source_reason,terminate_reason,win_supplier,win_total_amount
江宁区,南京市浦口区新城总部大厦B座515室,陈工025-83286879,南京建凯建设项目管理有限公司,,定稿招标文件-南京航空航天大学将军路校区JA17号理学楼二层实践教学场地建设项目.doc,"[{""attach_name"": ""定稿招标文件-南京航空航天大学将军路校区JA17号理学楼二层实践教学场地建设项目.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=019BF9DDA45083714378370FD5ADEA""}]",,,江苏省南京市江宁区将军大道29号基建处,武老师025-52119862,南京航空航天大学,,,,2026-09-09 15:21:57,陈大远、杨健、纪正华、韦鹏飞、王泽乾,南京航空航天大学将军路校区JA17号理学楼二层实践教学场地建设项目中标结果公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27287035.htm,,,,,2026年09月08日 15:53,,,,,67.784017
武汉市,湖北省武汉市武昌区中北路108号兴业银行大厦五层,周丹娜、龙琳、阳世昌、肖书浩、方勇，电话：027-87273661,湖北省招标股份有限公司,,15265209华中科技大学同济医学院附属协和医院2026年网络安全设备原厂维保项目（定稿）.pdf,"[{""attach_name"": ""15265209华中科技大学同济医学院附属协和医院2026年网络安全设备原厂维保项目（定稿）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=7359EDB86EFEB95F6864691DD2C6F5""}]",,,湖北省武汉市解放大道1277号,吴老师，电话：027-85726822,华中科技大学同济医学院附属协和医院,,,,2026-09-09 15:21:57,李伟（组长）、郭涛、张映、方彦、吴檠（采购人代表）,华中科技大学同济医学院附属协和医院2026年网络安全设备原厂维保项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27287033.htm,,,,,2026年09月08日 15:52,,,,,94.85
江苏省,南京市鼓楼区中山北路 285 号电子大楼附楼（原江虞宾馆）406 室,梁诗涵、成翔 025-83581352,江苏苏咨工程咨询有限责任公司,,"中小企业声明函-云南锦锐古建筑园林有限公司.pdf,(线下)东南大学四牌楼校区热工实验室片区修缮改造一期招标文件.pdf","[{""attach_name"": ""中小企业声明函-云南锦锐古建筑园林有限公司.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E8B08CBD3A5CD8485171E298D31B09""}, {""attach_name"": ""(线下)东南大学四牌楼校区热工实验室片区修缮改造一期招标文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=B11CC104C31D45A028B2FD7355FB18""}]",,,东南大学四牌楼校区,张老师、025-83795034,东南大学,,,,2026-09-09 15:21:57,顾新红、陶凌芳、徐玉红、胡敏、汤磊(采购人代表),四牌楼校区热工实验室片区修缮改造一期中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27287031.htm,,,,,2026年09月08日 15:52,,,,,566.758026
天津市,天津市河东区红星路79号二楼（邮编：300161）,范志刚、傅耀  022-24538318,天津市政府采购中心,,"招标文件-服务-货物.pdf,中标明细表.doc,更正公告.pdf","[{""attach_name"": ""招标文件-服务-货物.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=63AD06E74F01B0AABCFC0D1126D365""}, {""attach_name"": ""中标明细表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4A5CE05B96242E4CFAE96A279CA984""}, {""attach_name"": ""更正公告.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E408DD9B55A5B0C4BEA48980DFA106""}]",,,天津市滨海新区晋州道616号,何福臣  022-66689500,天津市滨海新区消防救援支队,,,,2026-09-09 15:21:57,徐志言、崔雁松、孔祥鑫、李季、王树滨（采购人代表）。,天津市滨海新区消防救援支队为新城镇及杨家泊消防站购置通信设备项目（项目编号：TGPC-2026-A-0202）中标结果公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27287008.htm,,,,,2026年09月08日 15:51,,,,,88.747
沈阳市,沈阳市和平区绥化东街2号,续晓明024-2253007,沈阳招标中心有限公司,,"发售版-002包招标文件-沈阳海关技术中心试剂耗材采购项目.pdf,001包中小企业声明函.pdf,发售版-001包招标文件-沈阳海关技术中心试剂耗材采购项目.pdf,001包货物明细.pdf,002包货物明细.pdf,002包中小企业声明函.pdf","[{""attach_name"": ""发售版-002包招标文件-沈阳海关技术中心试剂耗材采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=107C65AD1F95D99F21414A5CED22DA""}, {""attach_name"": ""001包中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=941E9AA0DFFE8911F06CC46688A3E7""}, {""attach_name"": ""发售版-001包招标文件-沈阳海关技术中心试剂耗材采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=681E4F355BE3809A4C5303C8330B69""}, {""attach_name"": ""001包货物明细.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=45C659F5DAF74CB014E2FD63AA3F97""}, {""attach_name"": ""002包货物明细.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C4E7796DBDA9A3DF08E0484CDF6535""}, {""attach_name"": ""002包中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1F91F1E5ECD22A0BBDAB16FE98CDBE""}]",,,沈阳市沈河区东滨河路106号,杨沫 024-24123519,沈阳海关技术中心,,,,2026-09-09 15:21:57,申延明、韩笑非、廉守红、张强,沈阳海关技术中心试剂耗材采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286891.htm,,,,,2026年09月08日 15:47,,,,,170.385746
北京市,北京市海淀区莲花池东路39号西金大厦8层新华招标,王乙 010-63905838,新华招标有限公司,,"中小企业声明函01.pdf,4.HW0829【招标文件】2026年专项设备购置第五批采购项目-终稿8.6.pdf,11.HW0829【中标公告】.docx","[{""attach_name"": ""中小企业声明函01.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2C9F3EBAB4622B758E35791DC63663""}, {""attach_name"": ""4.HW0829【招标文件】2026年专项设备购置第五批采购项目-终稿8.6.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9F1DB4478DA771232141658989140E""}, {""attach_name"": ""11.HW0829【中标公告】.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5CCB13BFB63F15DC2A626FD81E8C6A""}]",,,北京市大兴区华佗路31号,毛老师 010-53852853,中国食品药品检定研究院,,,,2026-09-09 15:21:57,蔡会军、陈东、李中福、刘博、杜海燕、左琴、范涛、韩小旭、张文在、张露勇、张会亮、陈怡文、李樾、陶磊,中国药品检定研究院2026年专项设备购置第五批采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286888.htm,,,,,2026年09月08日 15:46,,,,,2025.304
北京市,北京市朝阳区建国门外大街甲3号,胡瑞瑞、尤旭、齐琳 010-85343349/50,北京国际贸易有限公司,,FFFFF-550-大气实体模拟活性有机物全组分实时在线高分辨率质谱分析系统.pdf,"[{""attach_name"": ""FFFFF-550-大气实体模拟活性有机物全组分实时在线高分辨率质谱分析系统.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3E819B49A65D2110D7C9AB89E286D6""}]",,,北京市朝阳区安外北苑大羊坊8号,李俊玲 010-84915163,中国环境科学研究院,,,,2026-09-09 15:21:58,魏伟、于勇谋、温新婴、凌东恺、李俊玲（采购人代表）,大气实体模拟活性有机物全组分实时在线高分辨率质谱分析系统中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286870.htm,,,,,2026年09月08日 15:45,,,,,545.39
湖北省,武汉东湖新技术开发区高新大道666号生物创新园A20栋10楼,刘帆、马荫荫、张宇、陈文静027-59526506、84888156,中科器湖北有限公司,,"采购文件.pdf,本国.docx","[{""attach_name"": ""采购文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=9223EB3C0FCEA075EE40A924A6DF3C""}, {""attach_name"": ""本国.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=959F0C1E1585762D1ABA692F0F7398""}]",,,湖北省武汉市解放大道1277号,李老师027-85726571,华中科技大学同济医学院附属协和医院,,,,2026-09-09 15:21:58,肖玫、马江宏（组长）、潘群、殷明、刘礼霞、张丽（采购人代表）、王静（采购人代表）,华中科技大学同济医学院附属协和医院超声医学科彩色多普勒超声诊断仪6台(心脏机)中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286868.htm,,,,,2026年09月08日 15:44,,,,,1280.0
西安市,西安市高新区高新四路1号高科广场A座10楼1001会议室,陈璐、赵倩、刘洪涛029-87304306、029-87304326、029-88364979转857,陕西中技招标有限公司,,"0376本国产品函.pdf,26-0376陕西师范大学多场景语言智能竞技与训练实验系统项目招标文件.pdf","[{""attach_name"": ""0376本国产品函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=DF6D99F5D5EBE155EF2DDDA7AA274B""}, {""attach_name"": ""26-0376陕西师范大学多场景语言智能竞技与训练实验系统项目招标文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E81ADC87E6B86C8773B25F654EC365""}]",,,西安市长安区西长安街620号,曹睿、李婷029-85310696,陕西师范大学,,,,2026-09-09 15:21:58,李明昊、陈锻炼、弓海洋、杨宁侠、邢俊升（采购人代表）,陕西师范大学多场景语言智能竞技与训练实验系统项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286716.htm,,,,,2026年09月08日 15:39,,,,,139.86
甘肃省,北京市海淀区丹棱街1号互联网金融中心20层,吴旭 冯宇图 唐添慧  010-68290510、010-68290550、010-68290526、15010068103、xwu@osic.com.cn,东方国际招标有限责任公司,,"中小企业声明函(1).pdf,关于符合本国产品标准的声明函.pdf,_OITC-G260160202中国科学院近代物理研究所氦气采购项目(最终稿）.doc","[{""attach_name"": ""中小企业声明函(1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=22577AF67E9B07634741A01D48D9D4""}, {""attach_name"": ""关于符合本国产品标准的声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=C66520BFDBFC34DEB38B461F313927""}, {""attach_name"": ""_OITC-G260160202中国科学院近代物理研究所氦气采购项目(最终稿）.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E393D9916B19E8E3A6B9591CD00A56""}]",,,甘肃省兰州市城关区南昌路509号,0931-4969256,中国科学院近代物理研究所,,,,2026-09-09 15:21:58,徐成俊、王军、马泽宝、罗新国、墨海霞、牛小飞、张军辉（全部自行选定）,中国科学院近代物理研究所氦气采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286714.htm,,,,,2026年09月08日 15:39,,,,,437.4
甘肃省,北京市海淀区丹棱街1号互联网金融中心20层,吴旭 冯宇图 唐添慧 010-68290510、010-68290550、010-68290526、15010068103、xwu@osic.com.cn,东方国际招标有限责任公司,,_OITC-G260160223加速器驱动次临界反应堆堆芯核热力多场耦合程序研发采购项目(最终稿).docx,"[{""attach_name"": ""_OITC-G260160223加速器驱动次临界反应堆堆芯核热力多场耦合程序研发采购项目(最终稿).docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=162079F5431CC25C54A082F54593C9""}]",,,甘肃省兰州市城关区南昌路509号,0931-4969256,中国科学院近代物理研究所,,,,2026-09-09 15:21:58,马泽宝、罗新国、墨海霞、朱永平、张勋超（全部自行选定）,中国科学院近代物理研究所加速器驱动次临界反应堆堆芯核热力多场耦合程序研发采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286717.htm,,,,,2026年09月08日 15:38,,,,,129.5
长沙市,长沙市开福区文创路260号创梦文化产业中心S3栋13楼,联 系 人：周成、黄艳林、李志强、赵艳、马伶韵                联系电话：0731-85018855,北京泛华国金工程咨询有限公司,,（发出稿）中南大学湘雅二医院2026年度患者服务短信平台采购 招标（采购）文件.docx,"[{""attach_name"": ""（发出稿）中南大学湘雅二医院2026年度患者服务短信平台采购 招标（采购）文件.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E4F4BB9151E672CF9666E80A51747B""}]",,,长沙市芙蓉区人民中路139号,联 系 人：黄老师                联系电话：0731-85294138,中南大学湘雅二医院,,,,2026-09-09 15:21:58,宾凌（组长）、唐澄宁、李明明,中南大学湘雅二医院2026年度患者服务短信平台采购中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286651.htm,,,,,2026年09月08日 15:37,,,,,40.0
甘肃省,北京市海淀区丹棱街1号互联网金融中心20层,吴旭 冯宇图 唐添慧  010-68290510、010-68290550、010-68290526、15010068103、xwu@osic.com.cn,东方国际招标有限责任公司,,"_OITC-G260160225高场铌钛超导二极磁体工程样机设计及研制采购项目(最终稿)(1).doc,符合本国产品标准的声明函.pdf,中小企业声明函(1).pdf","[{""attach_name"": ""_OITC-G260160225高场铌钛超导二极磁体工程样机设计及研制采购项目(最终稿)(1).doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1A7600909FFD23FB77D383B90ACFC7""}, {""attach_name"": ""符合本国产品标准的声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6D5B47C1224EB33B91E171B905DF45""}, {""attach_name"": ""中小企业声明函(1).pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=3540C1A207A37A72419A0C83B765A6""}]",,,甘肃省兰州市城关区南昌路509号,0931-4969256,中国科学院近代物理研究所,,,,2026-09-09 15:21:58,马泽宝、王军、罗新国、墨海霞、韩正男（全部自行选定）,中国科学院近代物理研究所高场铌钛超导二极磁体工程样机设计及研制采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286647.htm,,,,,2026年09月08日 15:37,,,,,236.0
市辖区,西章胡同9号院,010-83083702,中央国家机关政府采购中心,,"中国安全生产科学研究院密云安科基地物业服务采购项目采购文件.pdf,投标人得分排序表.doc,中标通知书.zip,北京诚威物业管理有限公司中小企业声明函.pdf,北京诚威物业管理有限公司残疾人福利性单位声明函.pdf","[{""attach_name"": ""中国安全生产科学研究院密云安科基地物业服务采购项目采购文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=f75e7df9-5e96-4c70-9520-ae70c0""}, {""attach_name"": ""投标人得分排序表.doc"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=785a3012-43b8-45a6-a415-6b2e19""}, {""attach_name"": ""中标通知书.zip"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=67bb9c70-e544-40d3-9f26-9e4712""}, {""attach_name"": ""北京诚威物业管理有限公司中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=dfb792f7-0ad4-4784-865a-62d1a0""}, {""attach_name"": ""北京诚威物业管理有限公司残疾人福利性单位声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=334f3165-01a7-43d1-85c2-b51ec7""}]",,,北京市朝阳区北苑路32号甲1号楼,010-84911559,中国安全生产科学研究院,,,,2026-09-09 15:21:58,"单广江,马常存,申鹰,黄缨,张友明",中国安全生产科学研究院密云安科基地物业服务采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286761.htm,,,,,2026年09月08日 15:35,,,,,283.255
市辖区,上海市静安区梅园路228号企业广场1910-1912室,潘英韬、王捷仪、汤娜 021-62062986,上海中利威项目管理有限公司,,中小企业声明函.pdf,"[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=71B13DD232F46D281F83FE856DF1B2""}]",,,上海市中山南二路601号,刘老师、021-64175928,应急管理部上海消防研究所,,,,2026-09-09 15:21:58,陈景翎、白美文、陈安萍、夏春红、郭淳,应急管理部上海消防研究所金山基地零星工程施工项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286552.htm,,,,,2026年09月08日 15:33,,,,,0.0
泉州市,福建省泉州市丰泽区城华北路568号华大泰禾广场SOHO-2座1416室,小张、上官尧珍,泉州市信恒招标咨询有限公司,,中小企业声明函.zip,"[{""attach_name"": ""中小企业声明函.zip"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=61ADB3B84B2F6DDC4CBE98A74D6EFC""}]",,,福建省晋江市泉安路与文景路交汇处1号,张先生联系电话15859600876,中华人民共和国泉州海事局,,,,2026-09-09 15:21:58,王晓明、潘佳辉、石黔灵、颜彬彬、颜雅歆。,泉州市信恒招标咨询有限公司关于泉州海事局2026-2029年机关及基层办公院区物业管理服务采购项目的中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286466.htm,,,,,2026年09月08日 15:28,,,,,173.1
江苏省,江苏省南京市鼓楼区郑和中路118号D座12楼1203室,汪律、姜瑶、陈诚，025-83240902、83249926、83248600,江苏省招标中心有限公司,,"东南大学机械工程学院激光增材制造设备采购项目-招标文件-发售稿.pdf,中小企业声明函.pdf,关于符合本国产品的声明函.pdf","[{""attach_name"": ""东南大学机械工程学院激光增材制造设备采购项目-招标文件-发售稿.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2EF289F76CE5F71765DA0DF6632F21""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=05C558CE91A805E8F85BB98C13476B""}, {""attach_name"": ""关于符合本国产品的声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=1540C387D4DDBF6ED62258BA9FE550""}]",,,江苏省南京市玄武区四牌楼2号,机械工程学院：彭老师，18742037086 ；实验室与设备管理处：罗老师，025-52091041,东南大学,,,,2026-09-09 15:21:58,王晓宇（采购人代表）、俞新兴、杨培红、张葵、曹禄彬,东南大学机械工程学院激光增材制造设备采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286464.htm,,,,,2026年09月08日 15:28,,,,,90.0
四川省,成都市高新区天府大道中段530-2号东方希望天祥广场B座12楼10号,李先生；028-61397250；028-61397251,成都盈合工程项目管理有限公司,,西南财经大学2026年中文纸本图书及期刊采购项目招标文件.pdf,"[{""attach_name"": ""西南财经大学2026年中文纸本图书及期刊采购项目招标文件.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=6BB99F9FE9B5029554ECB46BFA2887""}]",,,四川省成都市温江区柳台大道555号,蔡老师；028-87092439,西南财经大学,,,,2026-09-09 15:21:58,杨晓瑜、谯怀泽、谭利、张俊、欧品山（采购人代表）,西南财经大学2026年中文纸本图书及期刊采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286409.htm,,,,,2026年09月08日 15:25,,,,,0.0
北京市,北京市丰台区西营街1号院通用时代中心C座,郝晨、谢乔旭、杨睿铭、吴笛010-81168179,中国通用咨询投资有限公司,,招标文件-中国药品检定研究院生物安全二级实验室和洁净实验室维保服务采购项目（二次）（发出稿0807）.pdf,"[{""attach_name"": ""招标文件-中国药品检定研究院生物安全二级实验室和洁净实验室维保服务采购项目（二次）（发出稿0807）.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=4C3760D7DF6A1BBD8CB22DB36D54CF""}]",,,北京市大兴区华佗路31号,卢老师 010-53852856,中国食品药品检定研究院,,,,2026-09-09 15:21:58,徐万里、王昆、李雪柏、张红、范涛（采购人代表）,中国药品检定研究院生物安全二级实验室和洁净实验室维保服务采购项目（二次）中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286383.htm,,,,,2026年09月08日 15:23,,,,,753.09
北京市,北京市丰台区西营街1号院通用时代中心C座9层,张伯涵、肖然、孙薇010-81168683,中技国际招标有限公司,,"附件.zip,中标公告.docx,1-北京中医药大学东方医院国家中医药传承创新中心建设项目（重新招标第二次）-发售稿.pdf","[{""attach_name"": ""附件.zip"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=80B7E89403C207B5F97DC82BEA0A13""}, {""attach_name"": ""中标公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=00F1BB26F6DE96A1073073D4D3B74C""}, {""attach_name"": ""1-北京中医药大学东方医院国家中医药传承创新中心建设项目（重新招标第二次）-发售稿.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=CDFF4B65CBB6955A4100497E3A2DE0""}]",,,北京丰台方庄芳星园一区6号,杨老师 010-67652797,北京中医药大学东方医院,,,,2026-09-09 15:21:59,陈超一、刘峥、孙超、王军、魏红、斯海臣、季坤（12包）、温彬宇（18包）、刘豫玥（20包）,北京中医药大学东方医院国家中医药传承创新中心建设项目（第12包、第18包、第20包）-中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286320.htm,,,,,2026年09月08日 15:20,,,,,110.6
北京市,北京市丰台区西营街1号院通用时代中心C座9层,张伯涵、肖然、孙薇010-81168683,中技国际招标有限公司,,"中标公告.docx,中小企业声明函.pdf,1-高水平中医医院临床科研业务费-医疗人才培养方案（名医矩阵计划）-发售稿.pdf","[{""attach_name"": ""中标公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5C3237A702EE1433775CC7409E934F""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=BA228C6233BB460950DC327EA91F59""}, {""attach_name"": ""1-高水平中医医院临床科研业务费-医疗人才培养方案（名医矩阵计划）-发售稿.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=222A099C9A176EB237E888D4EE627A""}]",,,北京丰台方庄芳星园一区6号,杨老师010-67652797,北京中医药大学东方医院,,,,2026-09-09 15:21:59,肖玮、张爱梅、武卫民、赵九洲、任珊,高水平中医医院临床科研业务费-医疗人才培养方案（名医矩阵计划）（第2包）-中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286326.htm,,,,,2026年09月08日 15:19,,,,,25.38
北京市,北京市丰台区西营街1号院通用时代中心C座,张蕊、潘瑞010-81168634 、010-81168605,中技国际招标有限公司,,"020中标结果公告.docx,《中国农技推广》杂志社有限公司-中小声明函.pdf,020-发售版-20260818-招标文件-基点县农情信息监测项目.pdf","[{""attach_name"": ""020中标结果公告.docx"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=788A40482CEEF49179F5D515071464""}, {""attach_name"": ""《中国农技推广》杂志社有限公司-中小声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=E3B44C2CB86D93C72C1D9E992B9B77""}, {""attach_name"": ""020-发售版-20260818-招标文件-基点县农情信息监测项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=F7964A8AE82853BF21C2A55BBB8674""}]",,,北京市朝阳区农展馆南里11号,张老师 010-59192478,农业农村部,,,,2026-09-09 15:21:59,郎国超、袁玲、张小玲、李兆英、薛红,基点县农情信息监测项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286273.htm,,,,,2026年09月08日 15:14,,,,,570.0
北京市,北京市海淀区海淀大街8号中钢国际广场16层,010-62688251,中钢招标有限责任公司,,"2641STC32942_招标文件_中国石油大学（北京）极端工况油气生产与应急作业人因安全综合实验平台采购项目.pdf,本国产品声明函.pdf,中小企业声明函.pdf","[{""attach_name"": ""2641STC32942_招标文件_中国石油大学（北京）极端工况油气生产与应急作业人因安全综合实验平台采购项目.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=2FCE207341CA7F21DEF5B5D888BBE9""}, {""attach_name"": ""本国产品声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=5ACE45CC1B445CA9223722E709E42B""}, {""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=81DDBF96766C0963BC8E49E7E62CC5""}]",,,北京市昌平区府学路18号,张老师 010-89737559,中国石油大学（北京）,,,,2026-09-09 15:21:59,陈世东、汪明启、温新婴、戴琳、吴明远,中国石油大学（北京）极端工况油气生产与应急作业人因安全综合实验平台采购项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286193.htm,,,,,2026年09月08日 15:09,,,,,268.8
西安市,西安市雁塔区雁翔路111号赛格·中京坊公寓A座1单元二层,刘晶、王真、杜航、任甜 029-88489979-8105,陕西隆信项目管理有限公司,,"中小企业声明函.pdf,关于符合本国产品标准的声明函.pdf,招标文件-陕西师范大学纳米流式检测仪.pdf","[{""attach_name"": ""中小企业声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8FB9CC3093C74533F09684744AC5E4""}, {""attach_name"": ""关于符合本国产品标准的声明函.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=240AD2EC767628D34E135D555420E3""}, {""attach_name"": ""招标文件-陕西师范大学纳米流式检测仪.pdf"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=44436DE9E3544D84E8927FF21CFF58""}]",,,西安市长安区西长安街620号,曹睿、李婷 029-85310696,陕西师范大学,,,,2026-09-09 15:21:59,朱荣增、陶秋鹤、李汛、祁宗全、赵伟、何攀（采购人代表）、韩倩（采购人代表）,陕西师范大学纳米流式检测仪中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286051.htm,,,,,2026年09月08日 14:56,,,,,136.73
济南市,济南市天桥区K88名泉广场E3座7F,刘敏娟、韩蕊 13153177807,山东广源招标有限公司,,附件.zip,"[{""attach_name"": ""附件.zip"", ""attach_url"": ""https://download.ccgp.gov.cn/oss/download?uuid=8D7AE14ECF3CDA0F77EE9E8AB8DF18""}]",,,济南市天桥区无影山路12号,0531-81603696,山东省气象局,,,,2026-09-09 15:21:59,张开海、齐彦波、白康、刘健、刘泉,山东省人工影响天气水资源保障工程人影作业点升级改造深化设计服务项目中标公告,中标公告,https://www.ccgp.gov.cn/cggg/zygg/zbgg/./202609/t20260908_27286030.htm,,,,,2026年09月08日 14:54,,,,,93.5
